datetime,AVG_TMP
2018-06-21,66.28
2018-06-22,66.34
2018-06-23,66.53
2018-06-24,72.28
2018-06-25,60.17
2018-06-26,59.86
2018-06-27,63.54
2018-06-28,60.26
2018-06-29,63.21
2018-06-30,66.0
2018-07-01,68.13
2018-07-02,60.03
2018-07-03,58.94
2018-07-04,65.04
2018-07-05,67.4
2018-07-06,64.14
2018-07-07,64.93
2018-07-08,67.5
2018-07-09,59.97
2018-07-10,65.96
2018-07-11,71.76
2018-07-12,80.72
2018-07-13,77.54
2018-07-14,73.57
2018-07-15,75.78
2018-07-16,75.91
2018-07-17,71.35
2018-07-18,68.71
2018-07-19,64.35
2018-07-20,63.47
2018-07-21,64.94
2018-07-22,72.03
2018-07-23,71.8
2018-07-24,73.9
2018-07-25,74.5
2018-07-26,75.66
2018-07-27,70.34
2018-07-28,70.1
2018-07-29,75.8
2018-07-30,72.6
2018-07-31,71.09
2018-08-01,68.61
2018-08-02,62.58
2018-08-03,65.57
2018-08-04,70.67
2018-08-05,68.91
2018-08-06,71.44
2018-08-07,73.96
2018-08-08,74.06
2018-08-09,74.42
2018-08-10,74.41
2018-08-11,67.47
2018-08-12,65.02
2018-08-13,71.84
2018-08-14,72.74
2018-08-15,68.62
2018-08-16,69.04
2018-08-17,65.74
2018-08-18,68.26
2018-08-19,68.34
2018-08-20,66.02
2018-08-21,77.01
2018-08-22,72.1
2018-08-23,56.91
2018-08-24,60.52
2018-08-25,61.14
2018-08-26,62.99
2018-08-27,68.14
2018-08-28,72.52
2018-08-29,64.93
2018-08-30,62.21
2018-08-31,64.27
2018-09-01,63.42
2018-09-02,66.89
2018-09-03,65.7
2018-09-04,63.68
2018-09-05,67.84
2018-09-06,66.06
2018-09-07,63.17
2018-09-08,64.22
2018-09-09,61.6
2018-09-10,64.6
2018-09-11,60.18
2018-09-12,56.98
2018-09-13,56.9
2018-09-14,57.35
2018-09-15,55.05
2018-09-16,60.76
2018-09-17,57.02
2018-09-18,57.04
2018-09-19,56.79
2018-09-20,58.11
2018-09-21,60.1
2018-09-22,58.56
2018-09-23,55.02
2018-09-24,57.68
2018-09-25,65.16
2018-09-26,66.68
2018-09-27,65.74
2018-09-28,65.54
2018-09-29,60.13
2018-09-30,62.7
2018-10-01,65.58
2018-10-02,58.18
2018-10-03,52.52
2018-10-04,54.73
2018-10-05,47.98
2018-10-06,56.22
2018-10-07,49.76
2018-10-08,59.12
2018-10-09,56.36
2018-10-10,53.26
2018-10-11,59.3
2018-10-12,54.86
2018-10-13,57.32
2018-10-14,60.22
2018-10-15,57.46
2018-10-16,56.86
2018-10-17,57.48
2018-10-18,53.72
2018-10-19,53.12
2018-10-20,55.59
2018-10-21,52.03
2018-10-22,52.56
2018-10-23,47.72
2018-10-24,54.82
2018-10-25,51.62
2018-10-26,58.28
2018-10-27,58.96
2018-10-28,56.35
2018-10-29,51.23
2018-10-30,46.96
2018-10-31,53.76
2018-11-01,60.6
2018-11-02,56.72
2018-11-03,50.82
2018-11-04,56.36
2018-11-05,52.44
2018-11-06,48.97
2018-11-07,43.74
2018-11-08,41.82
2018-11-09,36.6
2018-11-10,39.88
2018-11-11,44.37
2018-11-12,45.94
2018-11-13,39.44
2018-11-14,40.72
2018-11-15,45.53
2018-11-16,48.85
2018-11-17,52.98
2018-11-18,43.23
2018-11-19,40.12
2018-11-20,37.98
2018-11-21,44.08
2018-11-22,47.26
2018-11-23,47.74
2018-11-24,40.42
2018-11-25,42.98
2018-11-26,48.5
2018-11-27,53.51
2018-11-28,50.65
2018-11-29,46.79
2018-11-30,44.64
2018-12-01,41.08
2018-12-02,42.06
2018-12-03,38.46
2018-12-04,42.48
2018-12-05,39.0
2018-12-06,37.95
2018-12-07,31.99
2018-12-08,37.64
2018-12-09,38.08
2018-12-10,42.7
2018-12-11,44.16
2018-12-12,44.57
2018-12-13,43.7
2018-12-14,42.78
2018-12-15,40.65
2018-12-16,45.6
2018-12-17,43.92
2018-12-18,50.92
2018-12-19,47.46
2018-12-20,46.1
2018-12-21,38.88
2018-12-22,36.54
2018-12-23,47.76
2018-12-24,45.61
2018-12-25,42.82
2018-12-26,40.9
2018-12-27,42.44
2018-12-28,43.13
2018-12-29,48.72
2018-12-30,41.78
2018-12-31,36.57
2019-01-01,31.69
2019-01-02,34.34
2019-01-03,47.09
2019-01-04,44.06
2019-01-05,43.53
2019-01-06,40.0
2019-01-07,37.98
2019-01-08,42.12
2019-01-09,44.8
2019-01-10,51.03
2019-01-11,45.39
2019-01-12,40.54
2019-01-13,40.03
2019-01-14,37.06
2019-01-15,39.17
2019-01-16,37.26
2019-01-17,43.88
2019-01-18,46.41
2019-01-19,49.8
2019-01-20,41.29
2019-01-21,41.24
2019-01-22,43.4
2019-01-23,46.42
2019-01-24,42.64
2019-01-25,42.47
2019-01-26,35.92
2019-01-27,38.62
2019-01-28,44.92
2019-01-29,41.29
2019-01-30,39.55
2019-01-31,38.36
2019-02-01,43.83
2019-02-02,44.72
2019-02-03,40.59
2019-02-04,36.57
2019-02-05,32.88
2019-02-06,31.6
2019-02-07,31.82
2019-02-08,34.5
2019-02-09,35.04
2019-02-10,33.16
2019-02-11,40.68
2019-02-12,42.28
2019-02-13,41.94
2019-02-14,41.68
2019-02-15,43.1
2019-02-16,40.7
2019-02-17,36.04
2019-02-18,35.8
2019-02-19,39.3
2019-02-20,39.23
2019-02-21,38.22
2019-02-22,36.9
2019-02-23,39.56
2019-02-24,38.65
2019-02-25,31.54
2019-02-26,33.12
2019-02-27,31.05
2019-02-28,34.37
2019-03-01,42.31
2019-03-02,41.84
2019-03-03,37.48
2019-03-04,34.22
2019-03-05,34.07
2019-03-06,34.01
2019-03-07,39.44
2019-03-08,36.86
2019-03-09,39.35
2019-03-10,41.72
2019-03-11,43.56
2019-03-12,45.48
2019-03-13,44.18
2019-03-14,43.43
2019-03-15,45.19
2019-03-16,46.4
2019-03-17,52.72
2019-03-18,62.36
2019-03-19,62.42
2019-03-20,56.76
2019-03-21,48.6
2019-03-22,45.26
2019-03-23,47.78
2019-03-24,49.61
2019-03-25,47.7
2019-03-26,45.74
2019-03-27,47.9
2019-03-28,50.47
2019-03-29,50.56
2019-03-30,52.29
2019-03-31,50.69
2019-04-01,53.56
2019-04-02,55.49
2019-04-03,53.96
2019-04-04,52.64
2019-04-05,50.54
2019-04-06,48.02
2019-04-07,51.5
2019-04-08,52.62
2019-04-09,50.9
2019-04-10,49.18
2019-04-11,50.34
2019-04-12,51.74
2019-04-13,45.02
2019-04-14,46.72
2019-04-15,40.86
2019-04-16,52.16
2019-04-17,57.42
2019-04-18,61.12
2019-04-19,55.07
2019-04-20,52.82
2019-04-21,53.9
2019-04-22,53.03
2019-04-23,57.2
2019-04-24,53.84
2019-04-25,56.58
2019-04-26,53.54
2019-04-27,48.2
2019-04-28,49.19
2019-04-29,55.7
2019-04-30,56.18
2019-05-01,50.35
2019-05-02,47.4
2019-05-03,54.1
2019-05-04,56.87
2019-05-05,59.58
2019-05-06,60.9
2019-05-07,58.62
2019-05-08,57.81
2019-05-09,68.98
2019-05-10,64.0
2019-05-11,61.88
2019-05-12,57.86
2019-05-13,54.78
2019-05-14,55.17
2019-05-15,54.24
2019-05-16,56.06
2019-05-17,55.8
2019-05-18,58.54
2019-05-19,54.88
2019-05-20,57.5
2019-05-21,56.87
2019-05-22,58.38
2019-05-23,62.56
2019-05-24,55.26
2019-05-25,51.72
2019-05-26,58.15
2019-05-27,59.08
2019-05-28,59.98
2019-05-29,59.84
2019-05-30,61.23
2019-05-31,64.27
2019-06-01,63.54
2019-06-02,65.31
2019-06-03,58.68
2019-06-04,62.63
2019-06-05,58.58
2019-06-06,55.86
2019-06-07,54.1
2019-06-08,55.66
2019-06-09,64.6
2019-06-10,69.02
2019-06-11,76.87
2019-06-12,76.86
2019-06-13,70.24
2019-06-14,61.74
2019-06-15,63.9
2019-06-16,67.3
2019-06-17,67.02
2019-06-18,65.47
2019-06-19,58.21
2019-06-20,55.45
2019-06-21,58.4
2019-06-22,60.42
2019-06-23,59.92
2019-06-24,63.0
2019-06-25,60.48
2019-06-26,61.62
2019-06-27,55.99
2019-06-28,60.74
2019-06-29,62.74
2019-06-30,64.94
2019-07-01,61.85
2019-07-02,60.97
2019-07-03,64.22
2019-07-04,66.54
2019-07-05,62.78
2019-07-06,63.13
2019-07-07,63.54
2019-07-08,64.81
2019-07-09,63.62
2019-07-10,67.39
2019-07-11,68.65
2019-07-12,70.5
2019-07-13,70.37
2019-07-14,69.36
2019-07-15,67.84
2019-07-16,67.56
2019-07-17,65.15
2019-07-18,66.7
2019-07-19,64.32
2019-07-20,68.14
2019-07-21,68.27
2019-07-22,67.7
2019-07-23,64.08
2019-07-24,64.4
2019-07-25,72.44
2019-07-26,71.82
2019-07-27,67.74
2019-07-28,70.44
2019-07-29,66.2
2019-07-30,64.96
2019-07-31,67.32
2019-08-01,70.21
2019-08-02,68.63
2019-08-03,76.33
2019-08-04,75.0
2019-08-05,71.2
2019-08-06,69.04
2019-08-07,64.04
2019-08-08,65.36
2019-08-09,68.97
2019-08-10,63.72
2019-08-11,66.35
2019-08-12,66.36
2019-08-13,70.92
2019-08-14,70.73
2019-08-15,68.33
2019-08-16,66.0
2019-08-17,64.9
2019-08-18,68.68
2019-08-19,66.38
2019-08-20,66.51
2019-08-21,58.8
2019-08-22,65.16
2019-08-23,68.3
2019-08-24,66.31
2019-08-25,67.42
2019-08-26,69.22
2019-08-27,80.67
2019-08-28,73.41
2019-08-29,73.88
2019-08-30,69.14
2019-08-31,68.01
2019-09-01,69.37
2019-09-02,66.97
2019-09-03,66.72
2019-09-04,66.62
2019-09-05,75.65
2019-09-06,69.7
2019-09-07,63.22
2019-09-08,64.11
2019-09-09,61.12
2019-09-10,61.94
2019-09-11,64.35
2019-09-12,65.36
2019-09-13,67.22
2019-09-14,64.53
2019-09-15,57.54
2019-09-16,61.17
2019-09-17,59.22
2019-09-18,58.38
2019-09-19,59.51
2019-09-20,63.22
2019-09-21,62.17
2019-09-22,58.99
2019-09-23,60.68
2019-09-24,66.96
2019-09-25,63.22
2019-09-26,60.59
2019-09-27,55.53
2019-09-28,50.26
2019-09-29,49.28
2019-09-30,50.42
2019-10-01,49.39
2019-10-02,45.78
2019-10-03,50.02
2019-10-04,51.18
2019-10-05,52.42
2019-10-06,56.13
2019-10-07,55.39
2019-10-08,50.54
2019-10-09,43.25
2019-10-10,48.91
2019-10-11,51.56
2019-10-12,45.45
2019-10-13,53.95
2019-10-14,51.26
2019-10-15,49.58
2019-10-16,51.54
2019-10-17,50.83
2019-10-18,50.44
2019-10-19,51.66
2019-10-20,50.36
2019-10-21,55.56
2019-10-22,60.23
2019-10-23,51.04
2019-10-24,52.05
2019-10-25,52.68
2019-10-26,46.0
2019-10-27,47.43
2019-10-28,43.14
2019-10-29,42.23
2019-10-30,42.34
2019-10-31,38.06
2019-11-01,43.72
2019-11-02,45.1
2019-11-03,45.56
2019-11-04,44.96
2019-11-05,39.98
2019-11-06,44.16
2019-11-07,45.22
2019-11-08,45.76
2019-11-09,44.02
2019-11-10,50.35
2019-11-11,51.29
2019-11-12,45.33
2019-11-13,49.56
2019-11-14,47.34
2019-11-15,50.44
2019-11-16,49.9
2019-11-17,51.88
2019-11-18,52.62
2019-11-19,50.0
2019-11-20,47.78
2019-11-21,41.66
2019-11-22,40.04
2019-11-23,37.39
2019-11-24,43.14
2019-11-25,41.72
2019-11-26,38.04
2019-11-27,40.14
2019-11-28,37.92
2019-11-29,33.49
2019-11-30,28.88
2019-12-01,37.75
2019-12-02,36.7
2019-12-03,35.99
2019-12-04,36.63
2019-12-05,41.12
2019-12-06,39.65
2019-12-07,44.66
2019-12-08,47.4
2019-12-09,45.61
2019-12-10,42.92
2019-12-11,45.84
2019-12-12,47.84
2019-12-13,43.61
2019-12-14,40.94
2019-12-15,39.39
2019-12-16,40.22
2019-12-17,34.14
2019-12-18,37.16
2019-12-19,48.98
2019-12-20,54.3
2019-12-21,45.99
2019-12-22,43.43
2019-12-23,41.76
2019-12-24,39.15
2019-12-25,40.96
2019-12-26,34.82
2019-12-27,39.94
2019-12-28,39.58
2019-12-29,42.04
2019-12-30,43.0
2019-12-31,44.62
2020-01-01,50.06
2020-01-02,45.9
2020-01-03,47.36
2020-01-04,43.36
2020-01-05,45.11
2020-01-06,46.36
2020-01-07,48.99
2020-01-08,40.17
2020-01-09,38.54
2020-01-10,43.12
2020-01-11,43.81
2020-01-12,42.38
2020-01-13,38.49
2020-01-14,35.1
2020-01-15,38.08
2020-01-16,37.65
2020-01-17,36.66
2020-01-18,44.17
2020-01-19,47.2
2020-01-20,44.86
2020-01-21,45.63
2020-01-22,48.61
2020-01-23,54.46
2020-01-24,51.13
2020-01-25,52.54
2020-01-26,50.4
2020-01-27,46.32
2020-01-28,48.5
2020-01-29,47.02
2020-01-30,49.26
2020-01-31,57.51
2020-02-01,47.51
2020-02-02,38.56
2020-02-03,37.46
2020-02-04,34.5
2020-02-05,46.12
2020-02-06,52.92
2020-02-07,50.53
2020-02-08,41.5
2020-02-09,38.82
2020-02-10,38.68
2020-02-11,38.14
2020-02-12,40.21
2020-02-13,40.47
2020-02-14,42.19
2020-02-15,43.4
2020-02-16,45.09
2020-02-17,40.82
2020-02-18,41.26
2020-02-19,45.54
2020-02-20,43.06
2020-02-21,42.82
2020-02-22,42.02
2020-02-23,44.46
2020-02-24,42.68
2020-02-25,42.91
2020-02-26,47.98
2020-02-27,45.83
2020-02-28,42.74
2020-02-29,39.4
2020-03-01,38.94
2020-03-02,43.46
2020-03-03,52.7
2020-03-04,47.34
2020-03-05,46.98
2020-03-06,44.37
2020-03-07,39.75
2020-03-08,39.55
2020-03-09,42.4
2020-03-10,44.98
2020-03-11,44.16
2020-03-12,42.88
2020-03-13,37.32
2020-03-14,40.34
2020-03-15,41.78
2020-03-16,46.36
2020-03-17,46.67
2020-03-18,44.62
2020-03-19,47.2
2020-03-20,48.0
2020-03-21,46.3
2020-03-22,47.03
2020-03-23,46.88
2020-03-24,42.3
2020-03-25,42.28
2020-03-26,40.06
2020-03-27,44.56
2020-03-28,49.18
2020-03-29,52.51
2020-03-30,46.76
2020-03-31,44.46
2020-04-01,42.66
2020-04-02,42.34
2020-04-03,40.41
2020-04-04,40.51
2020-04-05,52.68
2020-04-06,50.88
2020-04-07,47.52
2020-04-08,52.56
2020-04-09,58.31
2020-04-10,53.68
2020-04-11,51.47
2020-04-12,49.8
2020-04-13,50.78
2020-04-14,50.88
2020-04-15,50.06
2020-04-16,57.11
2020-04-17,58.58
2020-04-18,46.68
2020-04-19,52.32
2020-04-20,52.15
2020-04-21,51.56
2020-04-22,52.34
2020-04-23,56.02
2020-04-24,56.76
2020-04-25,53.62
2020-04-26,51.5
2020-04-27,57.12
2020-04-28,60.76
2020-04-29,58.8
2020-04-30,53.98
2020-05-01,47.98
2020-05-02,50.54
2020-05-03,50.41
2020-05-04,53.15
2020-05-05,58.39
2020-05-06,54.06
2020-05-07,57.96
2020-05-08,68.6
2020-05-09,69.63
2020-05-10,65.47
2020-05-11,56.9
2020-05-12,55.28
2020-05-13,54.8
2020-05-14,54.22
2020-05-15,59.22
2020-05-16,58.66
2020-05-17,59.39
2020-05-18,55.92
2020-05-19,52.63
2020-05-20,54.75
2020-05-21,53.24
2020-05-22,50.54
2020-05-23,50.26
2020-05-24,58.31
2020-05-25,58.78
2020-05-26,62.34
2020-05-27,65.2
2020-05-28,68.9
2020-05-29,65.38
2020-05-30,55.56
2020-05-31,57.53
2020-06-01,56.69
2020-06-02,61.86
2020-06-03,60.44
2020-06-04,59.24
2020-06-05,61.55
2020-06-06,53.14
2020-06-07,53.96
2020-06-08,55.58
2020-06-09,57.6
2020-06-10,66.39
2020-06-11,64.38
2020-06-12,56.35
2020-06-13,55.92
2020-06-14,58.88
2020-06-15,58.58
2020-06-16,56.78
2020-06-17,59.28
2020-06-18,64.5
2020-06-19,66.96
2020-06-20,62.72
2020-06-21,64.44
2020-06-22,69.01
2020-06-23,74.8
2020-06-24,66.6
2020-06-25,67.7
2020-06-26,72.24
2020-06-27,64.6
2020-06-28,62.58
2020-06-29,60.83
2020-06-30,61.82
2020-07-01,61.42
2020-07-02,61.52
2020-07-03,59.88
2020-07-04,63.55
2020-07-05,63.54
2020-07-06,57.92
2020-07-07,62.38
2020-07-08,64.44
2020-07-09,63.66
2020-07-10,66.76
2020-07-11,62.11
2020-07-12,65.44
2020-07-13,66.24
2020-07-14,68.56
2020-07-15,72.92
2020-07-16,72.6
2020-07-17,66.4
2020-07-18,68.43
2020-07-19,74.07
2020-07-20,73.96
2020-07-21,72.96
2020-07-22,70.61
2020-07-23,64.91
2020-07-24,62.12
2020-07-25,65.82
2020-07-26,78.03
2020-07-27,76.22
2020-07-28,73.28
2020-07-29,76.43
2020-07-30,75.24
2020-07-31,69.18
2020-08-01,69.78
2020-08-02,69.12
2020-08-03,67.5
2020-08-04,70.54
2020-08-05,68.59
2020-08-06,61.31
2020-08-07,62.24
2020-08-08,65.46
2020-08-09,67.53
2020-08-10,75.53
2020-08-11,65.23
2020-08-12,62.49
2020-08-13,64.69
2020-08-14,71.84
2020-08-15,78.44
2020-08-16,76.2
2020-08-17,74.64
2020-08-18,72.31
2020-08-19,70.3
2020-08-20,70.8
2020-08-21,71.1
2020-08-22,67.14
2020-08-23,68.08
2020-08-24,67.57
2020-08-25,67.37
2020-08-26,68.5
2020-08-27,65.02
2020-08-28,68.5
2020-08-29,65.77
2020-08-30,61.26
2020-08-31,66.6
2020-09-01,73.3
2020-09-02,76.95
2020-09-03,77.22
2020-09-04,67.03
2020-09-05,63.1
2020-09-06,71.56
2020-09-07,70.82
2020-09-08,71.43
2020-09-09,70.47
2020-09-10,58.2
2020-09-11,57.15
2020-09-12,53.54
2020-09-13,54.2
2020-09-14,62.07
2020-09-15,66.02
2020-09-16,62.63
2020-09-17,63.86
2020-09-18,61.33
2020-09-19,63.33
2020-09-20,61.98
2020-09-21,62.21
2020-09-22,62.82
2020-09-23,67.68
2020-09-24,61.57
2020-09-25,58.06
2020-09-26,60.52
2020-09-27,60.31
2020-09-28,70.82
2020-09-29,66.28
2020-09-30,62.76
2020-10-01,62.79
2020-10-02,65.48
2020-10-03,62.33
2020-10-04,57.12
2020-10-05,62.2
2020-10-06,62.49
2020-10-07,60.38
2020-10-08,59.03
2020-10-09,60.5
2020-10-10,57.0
2020-10-11,55.44
2020-10-12,59.94
2020-10-13,57.51
2020-10-14,54.0
2020-10-15,53.11
2020-10-16,55.35
2020-10-17,59.75
2020-10-18,60.16
2020-10-19,55.6
2020-10-20,55.66
2020-10-21,50.58
2020-10-22,44.26
2020-10-23,45.66
2020-10-24,50.38
2020-10-25,42.18
2020-10-26,40.96
2020-10-27,42.24
2020-10-28,49.28
2020-10-29,44.14
2020-10-30,50.44
2020-10-31,46.76
2020-11-01,47.36
2020-11-02,48.48
2020-11-03,50.38
2020-11-04,62.48
2020-11-05,55.42
2020-11-06,46.29
2020-11-07,41.79
2020-11-08,38.68
2020-11-09,34.91
2020-11-10,43.64
2020-11-11,42.25
2020-11-12,38.1
2020-11-13,47.96
2020-11-14,43.95
2020-11-15,50.8
2020-11-16,52.54
2020-11-17,50.68
2020-11-18,47.33
2020-11-19,44.15
2020-11-20,35.45
2020-11-21,37.8
2020-11-22,38.72
2020-11-23,43.08
2020-11-24,43.18
2020-11-25,44.7
2020-11-26,42.33
2020-11-27,35.45
2020-11-28,39.89
2020-11-29,39.04
2020-11-30,42.98
2020-12-01,37.95
2020-12-02,38.01
2020-12-03,40.38
2020-12-04,38.52
2020-12-05,36.77
2020-12-06,47.8
2020-12-07,42.7
2020-12-08,43.84
2020-12-09,45.82
2020-12-10,40.87
2020-12-11,41.3
2020-12-12,39.28
2020-12-13,44.7
2020-12-14,44.12
2020-12-15,47.08
2020-12-16,46.29
2020-12-17,44.18
2020-12-18,44.58
2020-12-19,49.74
2020-12-20,50.61
2020-12-21,51.58
2020-12-22,41.17
2020-12-23,37.55
2020-12-24,32.69
2020-12-25,39.99
2020-12-26,45.94
2020-12-27,41.86
2020-12-28,36.98
2020-12-29,31.7
2020-12-30,41.63
2020-12-31,47.74
2021-01-01,49.22
2021-01-02,48.16
2021-01-03,45.78
2021-01-04,47.48
2021-01-05,46.5
2021-01-06,48.81
2021-01-07,45.66
2021-01-08,44.04
2021-01-09,36.28
2021-01-10,44.0
2021-01-11,44.82
2021-01-12,55.18
2021-01-13,51.33
2021-01-14,45.16
2021-01-15,48.22
2021-01-16,45.72
2021-01-17,46.66
2021-01-18,41.92
2021-01-19,41.86
2021-01-20,37.19
2021-01-21,42.8
2021-01-22,43.12
2021-01-23,37.44
2021-01-24,36.28
2021-01-25,37.53
2021-01-26,34.16
2021-01-27,36.8
2021-01-28,42.97
2021-01-29,42.76
2021-01-30,45.9
2021-01-31,47.89
2021-02-01,47.56
2021-02-02,44.74
2021-02-03,41.97
2021-02-04,40.96
2021-02-05,42.98
2021-02-06,39.98
2021-02-07,41.04
2021-02-08,39.8
2021-02-09,38.44
2021-02-10,35.79
2021-02-11,34.66
2021-02-12,30.46
2021-02-13,40.79
2021-02-14,42.89
2021-02-15,48.74
2021-02-16,45.51
2021-02-17,41.42
2021-02-18,43.13
2021-02-19,45.42
2021-02-20,44.88
2021-02-21,46.71
2021-02-22,48.67
2021-02-23,41.58
2021-02-24,39.74
2021-02-25,42.94
2021-02-26,44.14
2021-02-27,44.68
2021-02-28,45.6
2021-03-01,47.96
2021-03-02,44.45
2021-03-03,42.9
2021-03-04,45.79
2021-03-05,42.26
2021-03-06,46.08
2021-03-07,44.86
2021-03-08,42.83
2021-03-09,45.96
2021-03-10,43.26
2021-03-11,43.02
2021-03-12,44.9
2021-03-13,46.06
2021-03-14,44.84
2021-03-15,38.36
2021-03-16,39.42
2021-03-17,45.63
2021-03-18,45.2
2021-03-19,47.39
2021-03-20,46.76
2021-03-21,43.13
2021-03-22,44.5
2021-03-23,42.48
2021-03-24,43.07
2021-03-25,43.34
2021-03-26,43.47
2021-03-27,50.14
2021-03-28,44.44
2021-03-29,41.76
2021-03-30,40.96
2021-03-31,49.72
2021-04-01,53.16
2021-04-02,48.54
2021-04-03,50.9
2021-04-04,48.86
2021-04-05,43.0
2021-04-06,48.66
2021-04-07,42.76
2021-04-08,47.18
2021-04-09,44.54
2021-04-10,43.5
2021-04-11,43.87
2021-04-12,52.56
2021-04-13,54.38
2021-04-14,54.82
2021-04-15,52.59
2021-04-16,60.98
2021-04-17,59.08
2021-04-18,60.76
2021-04-19,54.99
2021-04-20,58.6
2021-04-21,58.62
2021-04-22,50.78
2021-04-23,48.0
2021-04-24,50.3
2021-04-25,50.68
2021-04-26,51.1
2021-04-27,51.44
2021-04-28,54.92
2021-04-29,59.94
2021-04-30,57.62
2021-05-01,54.12
2021-05-02,55.61
2021-05-03,53.81
2021-05-04,59.06
2021-05-05,60.51
2021-05-06,53.89
2021-05-07,50.32
2021-05-08,47.07
2021-05-09,56.0
2021-05-10,55.97
2021-05-11,58.55
2021-05-12,60.59
2021-05-13,62.16
2021-05-14,64.61
2021-05-15,59.83
2021-05-16,61.71
2021-05-17,55.0
2021-05-18,52.96
2021-05-19,46.94
2021-05-20,47.03
2021-05-21,50.33
2021-05-22,53.41
2021-05-23,51.4
2021-05-24,55.88
2021-05-25,58.2
2021-05-26,57.04
2021-05-27,56.92
2021-05-28,57.04
2021-05-29,62.45
2021-05-30,64.72
2021-05-31,68.12
2021-06-01,74.96
2021-06-02,72.19
2021-06-03,66.96
2021-06-04,63.04
2021-06-05,56.0
2021-06-06,51.12
2021-06-07,55.04
2021-06-08,54.5
2021-06-09,52.24
2021-06-10,54.01
2021-06-11,59.0
2021-06-12,65.74
2021-06-13,62.89
2021-06-14,65.45
2021-06-15,58.1
2021-06-16,63.6
2021-06-17,65.24
2021-06-18,63.68
2021-06-19,65.19
2021-06-20,72.96
2021-06-21,74.68
2021-06-22,69.59
2021-06-23,68.21
2021-06-24,69.31
2021-06-25,74.28
2021-06-26,81.14
2021-06-27,86.4
2021-06-28,86.97
2021-06-29,72.58
2021-06-30,69.09
2021-07-01,69.82
2021-07-02,73.49
2021-07-03,72.08
2021-07-04,70.64
2021-07-05,69.36
2021-07-06,73.18
2021-07-07,67.54
2021-07-08,65.91
2021-07-09,68.78
2021-07-10,72.02
2021-07-11,69.58
2021-07-12,69.36
2021-07-13,69.42
2021-07-14,67.55
2021-07-15,64.81
2021-07-16,64.2
2021-07-17,66.17
2021-07-18,67.57
2021-07-19,69.65
2021-07-20,65.74
2021-07-21,63.96
2021-07-22,68.14
2021-07-23,67.96
2021-07-24,75.06
2021-07-25,73.67
2021-07-26,73.02
2021-07-27,73.42
2021-07-28,74.53
2021-07-29,78.22
2021-07-30,76.35
2021-07-31,75.69
2021-08-01,74.18
2021-08-02,77.4
2021-08-03,73.23
2021-08-04,77.26
2021-08-05,68.16
2021-08-06,71.19
2021-08-07,72.0
2021-08-08,63.42
2021-08-09,71.18
2021-08-10,76.13
2021-08-11,82.76
2021-08-12,82.27
2021-08-13,78.97
2021-08-14,77.32
2021-08-15,76.81
2021-08-16,68.58
2021-08-17,62.29
2021-08-18,64.6
2021-08-19,65.78
2021-08-20,62.7
2021-08-21,64.94
2021-08-22,60.64
2021-08-23,61.29
2021-08-24,65.55
2021-08-25,63.92
2021-08-26,69.74
2021-08-27,66.62
2021-08-28,68.5
2021-08-29,71.26
2021-08-30,60.3
2021-08-31,61.19
2021-09-01,61.34
2021-09-02,66.31
2021-09-03,65.19
2021-09-04,67.1
2021-09-05,68.86
2021-09-06,69.08
2021-09-07,69.93
2021-09-08,70.42
2021-09-09,68.62
2021-09-10,61.74
2021-09-11,63.22
2021-09-12,63.94
2021-09-13,61.67
2021-09-14,65.74
2021-09-15,62.06
2021-09-16,58.72
2021-09-17,60.55
2021-09-18,61.28
2021-09-19,60.16
2021-09-20,59.7
2021-09-21,66.67
2021-09-22,62.04
2021-09-23,64.57
2021-09-24,68.78
2021-09-25,65.5
2021-09-26,65.78
2021-09-27,57.09
2021-09-28,55.02
2021-09-29,56.6
2021-09-30,59.07
2021-10-01,58.18
2021-10-02,54.62
2021-10-03,56.08
2021-10-04,57.16
2021-10-05,52.18
2021-10-06,53.94
2021-10-07,49.94
2021-10-08,48.57
2021-10-09,52.22
2021-10-10,51.59
2021-10-11,48.76
2021-10-12,43.34
2021-10-13,47.21
2021-10-14,52.46
2021-10-15,54.44
2021-10-16,53.66
2021-10-17,52.82
2021-10-18,49.26
2021-10-19,46.44
2021-10-20,55.18
2021-10-21,55.23
2021-10-22,53.77
2021-10-23,53.2
2021-10-24,53.63
2021-10-25,52.45
2021-10-26,53.36
2021-10-27,52.99
2021-10-28,61.1
2021-10-29,54.51
2021-10-30,54.61
2021-10-31,53.18
2021-11-01,48.74
2021-11-02,51.54
2021-11-03,54.54
2021-11-04,53.99
2021-11-05,50.96
2021-11-06,47.06
2021-11-07,44.5
2021-11-08,42.2
2021-11-09,48.72
2021-11-10,48.36
2021-11-11,58.38
2021-11-12,59.68
2021-11-13,55.89
2021-11-14,60.62
2021-11-15,48.64
2021-11-16,42.48
2021-11-17,43.3
2021-11-18,46.28
2021-11-19,45.72
2021-11-20,41.84
2021-11-21,34.18
2021-11-22,40.8
2021-11-23,43.51
2021-11-24,37.25
2021-11-25,45.58
2021-11-26,49.96
2021-11-27,55.33
2021-11-28,55.15
2021-11-29,52.76
2021-11-30,51.74
2021-12-01,52.88
2021-12-02,47.74
2021-12-03,40.3
2021-12-04,43.8
2021-12-05,38.73
2021-12-06,43.16
2021-12-07,52.1
2021-12-08,42.38
2021-12-09,38.12
2021-12-10,39.82
2021-12-11,44.98
2021-12-12,42.92
