date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2016-01-01,27.68,23.42,17.42,51.71,0.0,0.0,Pendleton
2016-01-02,26.34,21.35,17.42,103.16,0.0,0.0,Pendleton
2016-01-03,24.04,20.33,17.42,38.0,0.0,0.0,Pendleton
2016-01-04,29.15,21.06,17.48,76.99,0.0,0.06,Pendleton
2016-01-05,31.26,24.34,17.55,24.03,0.0,0.07,Pendleton
2016-01-06,36.9,27.42,17.6,61.42,0.0,0.05,Pendleton
2016-01-07,42.17,26.93,17.6,85.76,0.0,0.0,Pendleton
2016-01-08,35.49,25.23,17.6,61.5,0.0,0.0,Pendleton
2016-01-09,37.66,33.0,17.64,50.14,0.0,0.04,Pendleton
2016-01-10,39.24,33.3,17.66,76.99,0.0,0.02,Pendleton
2016-01-11,37.17,31.66,17.84,38.65,0.0,0.18,Pendleton
2016-01-12,37.14,31.17,18.5,19.14,0.0,0.66,Pendleton
2016-01-13,45.79,32.51,18.64,85.07,0.0,0.14,Pendleton
2016-01-14,42.08,32.85,18.98,64.46,0.0,0.34,Pendleton
2016-01-15,43.59,34.13,19.04,103.46,0.0,0.06,Pendleton
2016-01-16,40.52,34.37,19.69,44.21,0.0,0.65,Pendleton
2016-01-17,42.99,33.83,19.99,45.73,0.0,0.3,Pendleton
2016-01-18,43.47,36.26,20.16,84.71,0.0,0.17,Pendleton
2016-01-19,40.15,33.16,21.07,17.9,0.0,0.91,Pendleton
2016-01-20,48.92,36.56,21.37,120.82,0.0,0.3,Pendleton
2016-01-21,43.6,38.06,21.82,32.28,0.0,0.45,Pendleton
2016-01-22,54.57,38.22,21.85,181.45,0.0,0.03,Pendleton
2016-01-23,50.25,37.57,22.06,110.04,0.0,0.21,Pendleton
2016-01-24,50.54,32.04,22.06,180.4,0.0,0.0,Pendleton
2016-01-25,53.88,31.4,22.06,197.03,0.0,0.0,Pendleton
2016-01-26,46.73,33.83,22.06,104.18,0.0,0.0,Pendleton
2016-01-27,46.91,38.01,22.06,96.62,0.0,0.0,Pendleton
2016-01-28,53.24,38.43,22.56,84.12,0.0,0.5,Pendleton
2016-01-29,49.22,37.15,23.29,113.14,0.0,0.73,Pendleton
2016-01-30,45.15,30.44,23.32,190.14,0.0,0.03,Pendleton
2016-01-31,44.93,28.39,23.33,186.88,0.0,0.01,Pendleton
2016-02-01,44.63,28.75,23.33,165.07,0.0,0.0,Pendleton
2016-02-02,46.5,30.14,23.33,198.97,0.0,0.0,Pendleton
2016-02-03,39.97,31.03,23.53,62.64,0.0,0.2,Pendleton
2016-02-04,45.18,31.78,23.95,67.03,0.0,0.42,Pendleton
2016-02-05,48.43,36.07,24.0,100.84,0.0,0.05,Pendleton
2016-02-06,50.96,35.33,24.0,144.28,0.0,0.0,Pendleton
2016-02-07,54.45,33.83,24.01,232.89,0.0,0.01,Pendleton
2016-02-08,54.53,28.31,24.01,242.18,0.0,0.0,Pendleton
2016-02-09,54.58,29.35,24.01,237.17,0.0,0.0,Pendleton
2016-02-10,53.88,31.17,24.01,159.03,0.0,0.0,Pendleton
2016-02-11,50.26,41.41,24.16,70.24,0.0,0.15,Pendleton
2016-02-12,50.61,41.39,24.29,76.35,0.0,0.13,Pendleton
2016-02-13,50.25,39.89,24.5,97.22,0.0,0.21,Pendleton
2016-02-14,56.72,42.07,24.66,118.47,0.0,0.16,Pendleton
2016-02-15,60.0,46.43,24.66,246.84,0.0,0.0,Pendleton
2016-02-16,57.78,44.28,24.66,188.05,0.0,0.0,Pendleton
2016-02-17,57.98,43.02,24.99,114.85,0.0,0.33,Pendleton
2016-02-18,44.37,37.69,25.52,56.5,0.0,0.53,Pendleton
2016-02-19,50.81,37.33,25.74,117.44,0.0,0.22,Pendleton
2016-02-20,49.07,32.06,25.84,226.74,0.0,0.1,Pendleton
2016-02-21,42.99,28.37,25.9,108.63,0.0,0.06,Pendleton
2016-02-22,50.96,30.3,26.0,253.31,0.0,0.1,Pendleton
2016-02-23,52.78,27.48,26.01,294.65,0.0,0.01,Pendleton
2016-02-24,56.81,34.43,26.01,213.88,0.0,0.0,Pendleton
2016-02-25,57.96,28.01,26.01,309.11,0.0,0.0,Pendleton
2016-02-26,55.73,30.62,26.14,209.66,0.0,0.13,Pendleton
2016-02-27,55.61,35.69,26.15,187.4,0.0,0.01,Pendleton
2016-02-28,56.43,35.69,26.2,282.36,0.0,0.05,Pendleton
2016-02-29,50.17,35.94,26.28,185.06,0.0,0.08,Pendleton
2016-03-01,52.93,40.41,26.86,97.03,0.0,0.58,Pendleton
2016-03-02,54.41,40.12,26.93,180.82,0.0,0.07,Pendleton
2016-03-03,58.2,36.45,26.97,273.98,0.0,0.04,Pendleton
2016-03-04,54.41,32.37,26.97,154.97,0.0,0.0,Pendleton
2016-03-05,60.57,42.96,27.52,190.38,0.0,0.55,Pendleton
2016-03-06,56.75,44.1,27.61,364.74,0.0,0.09,Pendleton
2016-03-07,52.51,36.11,27.63,369.91,0.0,0.02,Pendleton
2016-03-08,47.69,31.17,27.72,180.32,0.0,0.09,Pendleton
2016-03-09,43.6,37.27,28.6,33.99,0.0,0.88,Pendleton
2016-03-10,60.32,35.87,28.69,371.86,0.0,0.09,Pendleton
2016-03-11,48.56,32.89,28.74,103.01,0.0,0.05,Pendleton
2016-03-12,51.94,38.54,28.93,243.35,0.0,0.19,Pendleton
2016-03-13,49.05,37.09,29.44,124.29,0.0,0.51,Pendleton
2016-03-14,49.1,37.35,29.63,243.65,0.0,0.19,Pendleton
2016-03-15,46.12,37.89,29.76,192.36,0.0,0.13,Pendleton
