date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2021-01-01,53.28,45.17,17.52,30.46,0.0,0.0,Corvallis
2021-01-02,50.73,45.6,18.37,23.24,0.0,0.85,Corvallis
2021-01-03,51.8,39.75,19.02,111.8,0.0,0.65,Corvallis
2021-01-04,53.63,41.34,19.73,87.11,0.0,0.71,Corvallis
2021-01-05,53.48,39.51,19.73,44.39,0.0,0.0,Corvallis
2021-01-06,53.28,44.34,20.53,29.73,0.0,0.8,Corvallis
2021-01-07,53.93,37.38,20.54,125.23,0.0,0.01,Corvallis
2021-01-08,55.08,33.0,20.95,128.78,0.0,0.41,Corvallis
2021-01-09,39.48,33.07,21.01,63.96,0.0,0.06,Corvallis
2021-01-10,51.14,36.86,21.14,91.24,0.0,0.13,Corvallis
2021-01-11,51.83,37.81,21.33,47.56,0.0,0.19,Corvallis
2021-01-12,59.46,50.9,22.92,39.66,0.0,1.59,Corvallis
2021-01-13,60.25,42.41,22.95,181.49,0.0,0.03,Corvallis
2021-01-14,54.94,35.38,22.95,180.87,0.0,0.0,Corvallis
2021-01-15,51.57,44.87,23.05,49.81,0.0,0.1,Corvallis
2021-01-16,47.74,43.71,23.05,51.13,0.0,0.0,Corvallis
2021-01-17,53.99,39.32,23.06,133.65,0.0,0.01,Corvallis
2021-01-18,47.32,36.52,23.07,106.23,0.0,0.01,Corvallis
2021-01-19,51.99,31.72,23.07,200.65,0.0,0.0,Corvallis
2021-01-20,45.75,28.63,23.07,129.52,0.0,0.0,Corvallis
2021-01-21,47.21,38.38,23.1,81.11,0.0,0.03,Corvallis
2021-01-22,48.9,37.34,23.1,146.71,0.0,0.0,Corvallis
2021-01-23,47.28,27.59,23.1,210.78,0.0,0.0,Corvallis
2021-01-24,39.73,32.84,23.46,36.09,0.0,0.36,Corvallis
2021-01-25,44.66,30.4,23.49,137.0,0.0,0.03,Corvallis
2021-01-26,36.94,31.38,23.99,21.29,0.0,0.5,Corvallis
2021-01-27,43.14,30.46,24.53,101.88,0.0,0.54,Corvallis
2021-01-28,47.74,38.2,24.58,101.9,0.0,0.05,Corvallis
2021-01-29,46.95,38.56,24.79,121.27,0.0,0.21,Corvallis
2021-01-30,50.99,40.8,24.96,65.96,0.0,0.17,Corvallis
2021-01-31,50.96,44.82,25.34,42.88,0.0,0.38,Corvallis
2021-02-01,49.75,45.36,26.03,31.44,0.0,0.69,Corvallis
2021-02-02,50.08,39.39,26.67,195.55,0.0,0.64,Corvallis
2021-02-03,48.89,35.05,27.19,195.78,0.0,0.52,Corvallis
2021-02-04,48.53,33.39,27.19,129.91,0.0,0.0,Corvallis
2021-02-05,51.5,34.45,27.21,146.25,0.0,0.02,Corvallis
2021-02-06,48.96,31.01,27.3,152.12,0.0,0.09,Corvallis
2021-02-07,49.81,32.27,27.31,203.37,0.0,0.01,Corvallis
2021-02-08,46.53,33.08,27.31,137.75,0.0,0.0,Corvallis
2021-02-09,46.63,30.26,27.31,244.39,0.0,0.0,Corvallis
2021-02-10,45.68,25.9,27.34,209.1,0.0,0.03,Corvallis
2021-02-11,39.77,29.54,27.7,50.51,0.0,0.36,Corvallis
2021-02-12,32.42,28.5,27.7,48.97,0.0,0.0,Corvallis
2021-02-13,50.69,30.89,28.03,138.57,0.0,0.33,Corvallis
2021-02-14,49.1,36.67,28.35,65.2,0.0,0.32,Corvallis
2021-02-15,52.72,44.75,28.53,146.57,0.0,0.18,Corvallis
2021-02-16,50.29,40.73,28.54,201.46,0.0,0.01,Corvallis
2021-02-17,50.26,32.58,28.54,229.15,0.0,0.0,Corvallis
2021-02-18,48.49,37.77,28.95,42.4,0.0,0.41,Corvallis
2021-02-19,49.99,40.85,29.47,132.63,0.0,0.52,Corvallis
2021-02-20,51.69,38.07,29.61,195.02,0.0,0.14,Corvallis
2021-02-21,50.67,42.75,29.62,68.34,0.0,0.01,Corvallis
2021-02-22,54.18,43.16,29.84,129.78,0.0,0.22,Corvallis
2021-02-23,50.23,32.93,29.85,235.02,0.0,0.01,Corvallis
2021-02-24,48.98,30.51,29.85,335.08,0.0,0.0,Corvallis
2021-02-25,50.49,35.39,30.09,156.4,0.0,0.24,Corvallis
2021-02-26,48.84,39.45,30.36,265.2,0.0,0.27,Corvallis
