date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2022-01-01,15.43,-9.09,7.43,94.79,0.0,0.0,Hood_River
2022-01-02,19.57,5.11,7.43,94.25,0.0,0.0,Hood_River
2022-01-03,49.6,7.81,7.89,24.49,0.0,0.46,Hood_River
2022-01-04,38.59,30.15,7.91,62.36,0.0,0.02,Hood_River
2022-01-05,36.73,27.83,8.06,44.76,0.0,0.15,Hood_River
2022-01-06,31.99,25.87,8.22,70.97,0.0,0.16,Hood_River
2022-01-07,49.83,30.89,8.23,64.01,0.0,0.01,Hood_River
2022-01-08,47.71,29.4,8.23,164.86,0.0,0.0,Hood_River
2022-01-09,40.05,26.14,8.23,167.9,0.0,0.0,Hood_River
2022-01-10,37.55,24.19,8.23,109.13,0.0,0.0,Hood_River
2022-01-11,39.4,29.17,8.23,77.85,0.0,0.0,Hood_River
2022-01-12,44.45,29.53,8.23,68.0,0.0,0.0,Hood_River
2022-01-13,39.12,28.99,8.28,53.34,0.0,0.05,Hood_River
2022-01-14,36.62,27.28,8.28,55.32,0.0,0.0,Hood_River
2022-01-15,33.93,30.88,8.29,28.61,0.0,0.01,Hood_River
2022-01-16,33.32,30.58,8.29,30.35,0.0,0.0,Hood_River
2022-01-17,34.84,30.34,8.29,43.4,0.0,0.0,Hood_River
2022-01-18,46.58,29.66,8.3,116.45,0.0,0.01,Hood_River
2022-01-19,38.97,31.9,8.3,77.63,0.0,0.0,Hood_River
2022-01-20,59.18,34.41,8.39,116.85,0.0,0.09,Hood_River
2022-01-21,50.75,32.43,8.39,155.32,0.0,0.0,Hood_River
2022-01-22,35.62,26.73,8.39,82.76,0.0,0.0,Hood_River
2022-01-23,31.44,27.95,8.39,31.3,0.0,0.0,Hood_River
2022-01-24,33.45,29.11,8.39,29.41,0.0,0.0,Hood_River
2022-01-25,33.45,29.05,8.39,35.01,0.0,0.0,Hood_River
2022-01-26,33.09,28.99,8.39,26.63,0.0,0.0,Hood_River
2022-01-27,33.87,29.91,8.39,31.07,0.0,0.0,Hood_River
2022-01-28,34.13,30.28,8.39,84.66,0.0,0.0,Hood_River
2022-01-29,32.17,29.42,8.39,56.5,0.0,0.0,Hood_River
2022-01-30,41.46,29.05,8.44,119.25,0.0,0.05,Hood_River
2022-01-31,48.29,34.45,8.44,204.98,0.0,0.0,Hood_River
2022-02-01,47.77,28.87,8.44,228.21,0.0,0.0,Hood_River
