date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2015-01-01,39.4,24.09,25.6,171.23,0.0,0.0,Corvallis
2015-01-02,41.89,22.39,25.6,161.69,0.0,0.0,Corvallis
2015-01-03,46.11,33.94,25.61,132.46,0.0,0.01,Corvallis
2015-01-04,51.94,37.47,25.64,32.05,0.0,0.03,Corvallis
2015-01-05,54.41,40.6,25.64,70.66,0.0,0.0,Corvallis
2015-01-06,46.46,38.18,25.65,65.18,0.0,0.01,Corvallis
2015-01-07,42.94,36.6,25.66,63.59,0.0,0.01,Corvallis
2015-01-08,45.01,33.69,25.66,105.51,0.0,0.0,Corvallis
2015-01-09,47.66,32.15,25.67,122.45,0.0,0.01,Corvallis
2015-01-10,44.77,35.27,25.68,50.13,0.0,0.01,Corvallis
2015-01-11,47.74,41.41,25.79,47.33,0.0,0.11,Corvallis
2015-01-12,49.75,44.75,26.14,59.7,0.0,0.35,Corvallis
2015-01-13,49.39,36.6,26.14,185.01,0.0,0.0,Corvallis
2015-01-14,45.99,28.82,26.15,124.0,0.0,0.01,Corvallis
2015-01-15,49.78,28.95,26.75,41.43,0.0,0.6,Corvallis
2015-01-16,55.73,39.93,26.82,146.73,0.0,0.07,Corvallis
2015-01-17,58.72,39.82,28.46,27.79,0.0,1.64,Corvallis
2015-01-18,57.8,43.94,28.65,106.78,0.0,0.19,Corvallis
2015-01-19,53.93,40.76,28.74,129.12,0.0,0.09,Corvallis
2015-01-20,47.6,33.26,28.75,125.5,0.0,0.01,Corvallis
2015-01-21,45.41,33.27,28.75,136.43,0.0,0.0,Corvallis
2015-01-22,50.47,38.8,28.76,125.76,0.0,0.01,Corvallis
2015-01-23,51.63,40.86,28.84,62.05,0.0,0.08,Corvallis
2015-01-24,62.76,41.09,28.84,164.81,0.0,0.0,Corvallis
2015-01-25,49.0,41.14,28.86,64.19,0.0,0.02,Corvallis
2015-01-26,48.39,39.88,28.87,90.9,0.0,0.01,Corvallis
2015-01-27,51.62,41.17,28.88,71.76,0.0,0.01,Corvallis
2015-01-28,53.98,44.62,28.88,96.4,0.0,0.0,Corvallis
2015-01-29,56.07,37.85,28.88,223.73,0.0,0.0,Corvallis
2015-01-30,53.54,33.56,28.88,231.45,0.0,0.0,Corvallis
2015-01-31,45.05,32.4,28.89,134.33,0.0,0.01,Corvallis
2015-02-01,50.3,37.09,29.08,69.73,0.0,0.19,Corvallis
2015-02-02,59.97,41.13,29.44,162.15,0.0,0.36,Corvallis
2015-02-03,51.85,41.09,29.74,125.91,0.0,0.3,Corvallis
2015-02-04,50.22,45.42,29.77,55.63,0.0,0.03,Corvallis
2015-02-05,56.73,46.2,30.26,36.37,0.0,0.49,Corvallis
2015-02-06,55.81,50.26,31.11,52.37,0.0,0.85,Corvallis
2015-02-07,56.78,46.36,32.16,85.83,0.0,1.05,Corvallis
2015-02-08,63.19,44.12,32.48,64.84,0.0,0.32,Corvallis
2015-02-09,52.83,48.45,33.15,45.88,0.0,0.67,Corvallis
2015-02-10,54.64,47.22,33.21,154.86,0.0,0.06,Corvallis
2015-02-11,53.74,38.35,33.21,123.73,0.0,0.0,Corvallis
2015-02-12,56.63,41.09,33.22,226.02,0.0,0.01,Corvallis
2015-02-13,47.65,40.23,33.23,88.66,0.0,0.01,Corvallis
2015-02-14,59.72,40.3,33.24,254.4,0.0,0.01,Corvallis
2015-02-15,60.7,42.24,33.24,267.89,0.0,0.0,Corvallis
2015-02-16,64.46,46.81,33.24,301.59,0.0,0.0,Corvallis
2015-02-17,64.06,37.43,33.24,307.86,0.0,0.0,Corvallis
2015-02-18,58.05,36.52,33.24,118.59,0.0,0.0,Corvallis
2015-02-19,59.71,39.74,33.24,198.1,0.0,0.0,Corvallis
2015-02-20,57.57,38.84,33.24,312.71,0.0,0.0,Corvallis
2015-02-21,57.11,41.45,33.24,299.64,0.0,0.0,Corvallis
2015-02-22,56.83,35.56,33.24,336.0,0.0,0.0,Corvallis
2015-02-23,56.58,32.14,33.24,349.38,0.0,0.0,Corvallis
2015-02-24,60.23,25.77,33.24,317.03,0.0,0.0,Corvallis
2015-02-25,53.31,30.75,33.24,173.46,0.0,0.0,Corvallis
2015-02-26,53.63,44.81,33.34,107.0,0.0,0.1,Corvallis
2015-02-27,51.19,43.64,33.62,126.1,0.0,0.28,Corvallis
2015-02-28,56.02,34.82,33.62,362.58,0.0,0.0,Corvallis
2015-03-01,56.04,29.61,33.62,350.02,0.0,0.0,Corvallis
2015-03-02,53.84,36.52,33.69,265.65,0.0,0.07,Corvallis
2015-03-03,55.37,27.91,33.69,371.63,0.0,0.0,Corvallis
2015-03-04,56.52,26.14,33.69,377.99,0.0,0.0,Corvallis
2015-03-05,60.15,28.03,33.69,362.12,0.0,0.0,Corvallis
2015-03-06,64.03,30.34,33.69,363.07,0.0,0.0,Corvallis
2015-03-07,65.74,31.55,33.69,375.16,0.0,0.0,Corvallis
2015-03-08,66.09,32.39,33.69,401.41,0.0,0.0,Corvallis
2015-03-09,68.69,32.15,33.69,395.43,0.0,0.0,Corvallis
2015-03-10,61.08,34.15,33.69,232.55,0.0,0.0,Corvallis
2015-03-11,58.11,48.43,33.77,87.36,0.0,0.08,Corvallis
2015-03-12,68.6,42.83,33.78,370.15,0.0,0.01,Corvallis
2015-03-13,62.02,44.71,33.79,196.01,0.0,0.01,Corvallis
2015-03-14,58.23,51.33,34.83,69.43,0.0,1.04,Corvallis
2015-03-15,60.37,42.46,35.48,164.97,0.0,0.65,Corvallis
2015-03-16,61.13,35.3,35.49,382.31,0.0,0.01,Corvallis
2015-03-17,58.89,37.25,35.54,243.2,0.0,0.05,Corvallis
2015-03-18,62.75,37.25,35.54,388.13,0.0,0.0,Corvallis
2015-03-19,68.63,35.5,35.54,376.37,0.0,0.0,Corvallis
2015-03-20,62.6,39.63,35.91,164.09,0.0,0.37,Corvallis
2015-03-21,61.96,44.28,35.95,334.53,0.0,0.04,Corvallis
2015-03-22,57.62,44.12,36.19,182.81,0.0,0.24,Corvallis
2015-03-23,54.04,44.19,36.96,185.01,0.0,0.77,Corvallis
2015-03-24,57.09,43.78,37.03,346.45,0.0,0.07,Corvallis
2015-03-25,63.12,48.72,37.12,185.9,0.0,0.09,Corvallis
2015-03-26,70.39,40.83,37.12,392.98,0.0,0.0,Corvallis
2015-03-27,67.96,43.38,37.13,391.96,0.0,0.01,Corvallis
2015-03-28,62.27,45.43,37.14,353.03,0.0,0.01,Corvallis
2015-03-29,66.98,37.12,37.14,449.46,0.0,0.0,Corvallis
2015-03-30,68.51,37.98,37.14,431.07,0.0,0.0,Corvallis
2015-03-31,54.04,42.54,37.38,223.16,0.0,0.24,Corvallis
2015-04-01,52.33,38.89,37.47,271.29,0.0,0.09,Corvallis
2015-04-02,58.49,36.71,37.48,449.81,0.0,0.01,Corvallis
2015-04-03,50.74,32.75,37.63,198.64,0.0,0.15,Corvallis
2015-04-04,56.75,35.49,37.64,408.12,0.0,0.01,Corvallis
2015-04-05,54.1,33.97,37.66,306.08,0.0,0.02,Corvallis
2015-04-06,54.89,37.14,37.77,265.9,0.0,0.11,Corvallis
2015-04-07,56.29,41.58,37.77,295.21,0.0,0.0,Corvallis
2015-04-08,56.71,44.83,38.27,266.82,0.0,0.5,Corvallis
2015-04-09,63.46,39.43,38.28,525.61,0.0,0.01,Corvallis
2015-04-10,60.96,35.85,38.28,392.59,0.0,0.0,Corvallis
2015-04-11,56.04,38.4,38.38,444.29,0.0,0.1,Corvallis
2015-04-12,60.31,32.15,38.38,547.28,0.0,0.0,Corvallis
2015-04-13,54.71,37.37,38.52,186.54,0.0,0.14,Corvallis
2015-04-14,50.48,35.66,38.71,363.38,0.0,0.19,Corvallis
2015-04-15,56.86,32.04,38.72,497.04,0.0,0.01,Corvallis
2015-04-16,68.22,35.81,38.72,581.28,0.0,0.0,Corvallis
2015-04-17,71.83,37.31,38.72,577.35,0.0,0.0,Corvallis
2015-04-18,73.12,41.25,38.72,583.95,0.0,0.0,Corvallis
2015-04-19,73.34,43.67,38.72,549.17,0.0,0.0,Corvallis
2015-04-20,76.8,37.47,38.72,567.04,0.0,0.0,Corvallis
2015-04-21,64.64,39.85,38.72,307.32,0.0,0.0,Corvallis
2015-04-22,59.89,33.71,38.73,581.91,0.0,0.01,Corvallis
2015-04-23,55.55,34.21,38.73,281.46,0.0,0.0,Corvallis
2015-04-24,56.7,43.52,38.78,375.46,0.0,0.05,Corvallis
2015-04-25,58.98,40.01,38.86,464.96,0.0,0.08,Corvallis
2015-04-26,59.37,36.22,38.87,283.43,0.0,0.01,Corvallis
2015-04-27,76.25,44.65,38.87,541.77,0.0,0.0,Corvallis
2015-04-28,64.15,45.43,38.87,244.07,0.0,0.0,Corvallis
2015-04-29,63.94,33.89,38.87,516.05,0.0,0.0,Corvallis
2015-04-30,67.78,37.55,38.87,590.84,0.0,0.0,Corvallis
2015-05-01,72.68,43.74,38.87,585.79,0.0,0.0,Corvallis
2015-05-02,68.69,41.61,38.87,629.62,0.0,0.0,Corvallis
2015-05-03,71.23,39.8,38.87,624.11,0.0,0.0,Corvallis
2015-05-04,64.55,37.05,38.87,546.49,0.0,0.0,Corvallis
2015-05-05,64.64,37.18,38.88,500.57,0.0,0.01,Corvallis
2015-05-06,62.63,36.75,38.89,503.35,0.0,0.01,Corvallis
2015-05-07,70.34,34.75,38.89,651.15,0.0,0.0,Corvallis
2015-05-08,77.42,42.78,38.89,652.55,0.0,0.0,Corvallis
2015-05-09,80.6,41.72,38.89,643.61,0.0,0.0,Corvallis
2015-05-10,72.06,44.09,38.89,566.06,0.0,0.0,Corvallis
2015-05-11,57.97,48.17,39.04,184.31,0.0,0.15,Corvallis
2015-05-12,56.53,47.03,39.57,228.4,0.0,0.53,Corvallis
2015-05-13,65.29,45.98,39.58,441.36,0.0,0.01,Corvallis
2015-05-14,67.85,44.94,39.58,486.68,0.0,0.0,Corvallis
2015-05-15,60.68,45.99,39.58,236.22,0.0,0.0,Corvallis
2015-05-16,62.82,50.25,39.58,217.82,0.0,0.0,Corvallis
2015-05-17,68.67,49.33,39.58,586.15,0.0,0.0,Corvallis
2015-05-18,73.88,43.54,39.58,616.83,0.0,0.0,Corvallis
2015-05-19,63.82,47.91,39.58,245.39,0.0,0.0,Corvallis
2015-05-20,70.07,53.88,39.59,426.54,0.0,0.01,Corvallis
2015-05-21,72.79,55.54,39.59,452.74,0.0,0.0,Corvallis
2015-05-22,63.27,52.51,39.61,290.0,0.0,0.02,Corvallis
2015-05-23,62.67,50.85,39.69,262.36,0.0,0.08,Corvallis
2015-05-24,67.7,50.59,39.69,449.92,0.0,0.0,Corvallis
2015-05-25,70.66,46.45,39.69,493.25,0.0,0.0,Corvallis
2015-05-26,69.81,43.05,39.69,571.72,0.0,0.0,Corvallis
2015-05-27,77.58,45.26,39.69,679.71,0.0,0.0,Corvallis
2015-05-28,82.5,46.83,39.69,686.23,0.0,0.0,Corvallis
2015-05-29,79.71,48.14,39.69,608.52,0.0,0.0,Corvallis
2015-05-30,76.55,47.18,39.69,540.72,0.0,0.0,Corvallis
2015-05-31,83.8,49.85,39.69,613.7,0.0,0.0,Corvallis
2015-06-01,61.41,51.97,40.33,265.03,0.0,0.64,Corvallis
2015-06-02,64.46,51.76,40.39,313.67,0.0,0.06,Corvallis
2015-06-03,66.07,51.29,40.4,458.66,0.0,0.01,Corvallis
2015-06-04,73.34,47.68,40.4,717.74,0.0,0.0,Corvallis
2015-06-05,85.2,49.86,40.4,710.25,0.0,0.0,Corvallis
2015-06-06,88.2,54.71,40.4,708.47,0.0,0.0,Corvallis
2015-06-07,89.8,53.67,40.4,717.98,0.0,0.0,Corvallis
2015-06-08,93.0,58.33,40.4,712.25,0.0,0.0,Corvallis
2015-06-09,90.3,55.23,40.4,699.41,0.0,0.0,Corvallis
2015-06-10,80.3,42.47,40.4,742.88,0.0,0.0,Corvallis
2015-06-11,80.4,44.45,40.4,728.08,0.0,0.0,Corvallis
2015-06-12,74.85,45.22,40.4,747.31,0.0,0.0,Corvallis
2015-06-13,76.55,41.6,40.4,751.08,0.0,0.0,Corvallis
2015-06-14,84.7,42.99,40.4,752.98,0.0,0.0,Corvallis
2015-06-15,78.07,45.35,40.4,726.73,0.0,0.0,Corvallis
2015-06-16,78.32,43.67,40.4,687.22,0.0,0.0,Corvallis
2015-06-17,81.2,45.54,40.4,737.95,0.0,0.0,Corvallis
2015-06-18,81.2,51.84,40.4,714.05,0.0,0.0,Corvallis
2015-06-19,77.56,47.95,40.4,710.96,0.0,0.0,Corvallis
2015-06-20,81.9,54.04,40.4,743.33,0.0,0.0,Corvallis
2015-06-21,80.4,50.88,40.4,519.27,0.0,0.0,Corvallis
2015-06-22,78.6,44.14,40.4,653.49,0.0,0.0,Corvallis
2015-06-23,83.1,44.14,40.4,688.57,0.0,0.0,Corvallis
2015-06-24,86.1,51.28,40.4,641.98,0.0,0.0,Corvallis
2015-06-25,92.6,50.5,40.4,740.78,0.0,0.0,Corvallis
2015-06-26,97.5,60.43,40.4,723.32,0.0,0.0,Corvallis
2015-06-27,93.8,67.76,40.4,494.98,0.0,0.0,Corvallis
2015-06-28,82.3,61.77,40.4,276.51,0.0,0.0,Corvallis
2015-06-29,89.7,55.38,40.4,704.58,0.0,0.0,Corvallis
2015-06-30,93.7,54.76,40.4,734.66,0.0,0.0,Corvallis
2015-07-01,97.3,59.48,40.4,755.47,0.0,0.0,Corvallis
2015-07-02,98.7,56.3,40.4,754.13,0.0,0.0,Corvallis
2015-07-03,97.7,55.9,40.4,750.26,0.0,0.0,Corvallis
2015-07-04,94.3,51.9,40.4,695.93,0.0,0.0,Corvallis
2015-07-05,92.6,52.51,40.4,733.48,0.0,0.0,Corvallis
2015-07-06,90.5,51.84,40.4,709.56,0.0,0.0,Corvallis
2015-07-07,88.4,50.87,40.4,710.25,0.0,0.0,Corvallis
2015-07-08,91.0,50.32,40.4,744.67,0.0,0.0,Corvallis
2015-07-09,80.3,53.49,40.4,681.65,0.0,0.0,Corvallis
2015-07-10,76.67,57.88,40.4,517.77,0.0,0.0,Corvallis
2015-07-11,72.73,57.6,40.4,327.25,0.0,0.0,Corvallis
2015-07-12,81.4,56.66,40.4,564.33,0.0,0.0,Corvallis
2015-07-13,82.7,53.85,40.4,663.57,0.0,0.0,Corvallis
2015-07-14,85.6,52.53,40.4,745.27,0.0,0.0,Corvallis
2015-07-15,84.8,49.25,40.4,741.22,0.0,0.0,Corvallis
2015-07-16,81.0,49.61,40.4,696.46,0.0,0.0,Corvallis
2015-07-17,86.0,50.88,40.4,718.41,0.0,0.0,Corvallis
2015-07-18,97.7,61.5,40.4,739.37,0.0,0.0,Corvallis
2015-07-19,93.4,56.09,40.4,729.66,0.0,0.0,Corvallis
2015-07-20,89.4,51.42,40.4,736.6,0.0,0.0,Corvallis
2015-07-21,78.66,53.37,40.4,531.05,0.0,0.0,Corvallis
2015-07-22,76.18,47.8,40.4,689.9,0.0,0.0,Corvallis
2015-07-23,82.0,52.29,40.4,736.31,0.0,0.0,Corvallis
2015-07-24,83.9,47.62,40.4,714.66,0.0,0.0,Corvallis
2015-07-25,74.24,54.52,40.4,452.91,0.0,0.0,Corvallis
2015-07-26,73.28,46.22,40.4,428.66,0.0,0.0,Corvallis
2015-07-27,78.71,49.5,40.4,732.45,0.0,0.0,Corvallis
2015-07-28,87.1,52.83,40.4,729.02,0.0,0.0,Corvallis
2015-07-29,98.6,61.86,40.4,725.05,0.0,0.0,Corvallis
2015-07-30,102.9,62.99,40.4,718.08,0.0,0.0,Corvallis
2015-07-31,101.7,55.6,40.4,709.45,0.0,0.0,Corvallis
2015-08-01,98.5,60.16,40.4,648.85,0.0,0.0,Corvallis
2015-08-02,82.7,59.37,40.4,247.14,0.0,0.0,Corvallis
2015-08-03,86.6,60.31,40.4,470.66,0.0,0.0,Corvallis
2015-08-04,84.7,54.18,40.4,703.22,0.0,0.0,Corvallis
2015-08-05,81.9,48.22,40.4,707.33,0.0,0.0,Corvallis
2015-08-06,81.5,51.33,40.4,710.9,0.0,0.0,Corvallis
2015-08-07,87.4,53.39,40.4,695.7,0.0,0.0,Corvallis
2015-08-08,82.0,49.98,40.4,598.6,0.0,0.0,Corvallis
2015-08-09,86.0,61.21,40.4,598.88,0.0,0.0,Corvallis
2015-08-10,83.5,55.8,40.4,572.98,0.0,0.0,Corvallis
2015-08-11,87.0,57.02,40.4,582.98,0.0,0.0,Corvallis
2015-08-12,91.4,57.08,40.4,619.47,0.0,0.0,Corvallis
2015-08-13,85.5,49.13,40.4,608.24,0.0,0.0,Corvallis
2015-08-14,75.27,54.75,40.43,284.09,0.0,0.03,Corvallis
2015-08-15,78.67,59.6,40.43,599.37,0.0,0.0,Corvallis
2015-08-16,84.7,51.33,40.43,662.72,0.0,0.0,Corvallis
2015-08-17,90.3,53.76,40.43,661.3,0.0,0.0,Corvallis
2015-08-18,95.3,54.98,40.43,646.71,0.0,0.0,Corvallis
2015-08-19,98.2,54.94,40.43,630.93,0.0,0.0,Corvallis
2015-08-20,82.5,51.31,40.43,500.7,0.0,0.0,Corvallis
2015-08-21,80.4,51.27,40.43,620.99,0.0,0.0,Corvallis
2015-08-22,87.2,51.26,40.43,601.05,0.0,0.0,Corvallis
2015-08-23,87.4,51.25,40.43,484.64,0.0,0.0,Corvallis
2015-08-24,83.7,47.68,40.43,532.09,0.0,0.0,Corvallis
2015-08-25,85.5,46.83,40.43,623.28,0.0,0.0,Corvallis
2015-08-26,89.0,45.93,40.43,589.43,0.0,0.0,Corvallis
2015-08-27,89.8,47.13,40.43,576.3,0.0,0.0,Corvallis
2015-08-28,80.7,62.19,40.43,319.45,0.0,0.0,Corvallis
2015-08-29,73.71,62.86,40.59,457.59,0.0,0.16,Corvallis
2015-08-30,72.35,54.28,40.77,318.42,0.0,0.18,Corvallis
2015-08-31,74.5,52.56,40.77,469.44,0.0,0.0,Corvallis
2015-09-01,77.17,56.31,40.77,464.59,0.0,0.0,Corvallis
