date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2025-01-01,34.11,29.8,6.8,60.77,0.0,0.0,Ontario
2025-01-02,32.99,30.12,7.19,57.05,0.0,0.39,Ontario
2025-01-03,41.22,31.78,7.49,45.63,0.0,0.3,Ontario
2025-01-04,46.73,33.64,7.49,144.33,0.0,0.0,Ontario
2025-01-05,47.5,36.1,7.52,120.5,0.0,0.03,Ontario
2025-01-06,49.08,32.87,7.52,154.86,0.0,0.0,Ontario
2025-01-07,45.37,29.43,7.52,189.17,0.0,0.0,Ontario
2025-01-08,39.13,26.57,7.52,143.19,0.0,0.0,Ontario
2025-01-09,42.38,24.1,7.52,191.89,0.0,0.0,Ontario
2025-01-10,32.72,24.39,7.55,51.34,0.0,0.03,Ontario
2025-01-11,44.03,23.53,7.55,197.77,0.0,0.0,Ontario
2025-01-12,45.19,32.73,7.55,195.34,0.0,0.0,Ontario
2025-01-13,43.88,28.5,7.55,167.68,0.0,0.0,Ontario
2025-01-14,42.95,23.83,7.56,191.23,0.0,0.01,Ontario
2025-01-15,40.16,22.1,7.56,194.98,0.0,0.0,Ontario
2025-01-16,40.07,21.81,7.56,195.6,0.0,0.0,Ontario
2025-01-17,41.84,24.6,7.56,182.23,0.0,0.0,Ontario
2025-01-18,37.83,20.24,7.56,177.18,0.0,0.0,Ontario
2025-01-19,33.43,18.4,7.56,125.64,0.0,0.0,Ontario
2025-01-20,33.5,15.31,7.56,217.37,0.0,0.0,Ontario
2025-01-21,32.4,12.98,7.56,195.03,0.0,0.0,Ontario
2025-01-22,42.71,13.34,7.56,223.61,0.0,0.0,Ontario
2025-01-23,38.87,13.39,7.56,214.23,0.0,0.0,Ontario
2025-01-24,43.38,19.83,7.56,215.83,0.0,0.0,Ontario
2025-01-25,40.95,19.86,7.56,232.95,0.0,0.0,Ontario
2025-01-26,37.89,11.91,7.56,229.78,0.0,0.0,Ontario
2025-01-27,38.21,10.94,7.56,233.61,0.0,0.0,Ontario
2025-01-28,38.74,13.43,7.56,239.05,0.0,0.0,Ontario
2025-01-29,40.97,12.82,7.56,242.72,0.0,0.0,Ontario
2025-01-30,43.11,13.09,7.56,241.9,0.0,0.0,Ontario
2025-01-31,32.01,23.98,7.97,55.67,0.0,0.41,Ontario
2025-02-01,38.79,24.85,8.08,123.01,0.0,0.11,Ontario
2025-02-02,38.72,31.81,8.71,73.9,0.0,0.63,Ontario
2025-02-03,35.29,31.42,9.0,79.86,0.0,0.29,Ontario
2025-02-04,36.94,32.19,9.04,102.67,0.0,0.04,Ontario
2025-02-05,40.21,31.73,9.1,253.13,0.0,0.06,Ontario
2025-02-06,37.03,29.1,9.3,106.01,0.0,0.2,Ontario
2025-02-07,36.61,18.2,9.61,230.99,0.0,0.31,Ontario
2025-02-08,33.02,5.07,9.61,287.69,0.0,0.0,Ontario
2025-02-09,31.75,11.91,9.61,213.53,0.0,0.0,Ontario
2025-02-10,33.67,4.9,9.61,241.15,0.0,0.0,Ontario
2025-02-11,22.97,5.84,9.62,306.55,0.0,0.01,Ontario
2025-02-12,22.58,0.56,9.62,309.78,0.0,0.0,Ontario
2025-02-13,23.67,1.11,10.07,144.2,0.0,0.45,Ontario
2025-02-14,33.53,17.45,10.29,202.88,0.0,0.22,Ontario
2025-02-15,36.32,21.03,10.32,251.06,0.0,0.03,Ontario
2025-02-16,37.69,29.3,10.52,173.28,0.0,0.2,Ontario
2025-02-17,38.65,28.55,10.52,172.19,0.0,0.0,Ontario
2025-02-18,32.13,23.37,10.52,203.47,0.0,0.0,Ontario
2025-02-19,33.68,22.12,10.92,105.47,0.0,0.4,Ontario
2025-02-20,41.23,27.11,10.92,338.79,0.0,0.0,Ontario
2025-02-21,34.5,12.98,10.92,317.54,0.0,0.0,Ontario
2025-02-22,43.66,26.96,10.92,259.25,0.0,0.0,Ontario
2025-02-23,37.56,31.94,11.21,119.88,0.0,0.29,Ontario
2025-02-24,41.52,32.35,11.27,221.8,0.0,0.06,Ontario
2025-02-25,50.06,28.7,11.27,336.59,0.0,0.0,Ontario
2025-02-26,44.48,24.72,11.27,355.4,0.0,0.0,Ontario
2025-02-27,47.5,25.35,11.27,359.77,0.0,0.0,Ontario
2025-02-28,52.32,27.94,11.27,363.54,0.0,0.0,Ontario
2025-03-01,53.21,29.59,11.27,367.57,0.0,0.0,Ontario
2025-03-02,52.21,30.85,11.27,293.59,0.0,0.0,Ontario
2025-03-03,55.33,41.37,11.27,348.78,0.0,0.0,Ontario
