date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2017-01-01,38.78,25.97,8.14,85.69,0.0,0.0,Hood_River
2017-01-02,29.76,22.14,8.23,71.87,0.0,0.09,Hood_River
2017-01-03,24.35,17.04,8.23,82.82,0.0,0.0,Hood_River
2017-01-04,23.63,2.44,8.23,126.58,0.0,0.0,Hood_River
2017-01-05,22.98,-0.9,8.23,184.14,0.0,0.0,Hood_River
2017-01-06,18.64,-0.22,8.23,184.02,0.0,0.0,Hood_River
2017-01-07,16.03,1.43,8.48,33.62,0.0,0.25,Hood_River
2017-01-08,23.4,15.41,8.75,35.13,0.0,0.27,Hood_River
2017-01-09,30.46,17.35,8.78,115.46,0.0,0.03,Hood_River
2017-01-10,28.99,20.19,8.97,65.8,0.0,0.19,Hood_River
2017-01-11,23.0,-0.68,9.04,151.04,0.0,0.07,Hood_River
2017-01-12,18.02,-9.23,9.04,189.53,0.0,0.0,Hood_River
2017-01-13,9.3,-9.21,9.04,185.04,0.0,0.0,Hood_River
2017-01-14,14.92,3.34,9.04,105.71,0.0,0.0,Hood_River
2017-01-15,17.9,5.2,9.04,100.13,0.0,0.0,Hood_River
2017-01-16,16.93,0.56,9.04,157.49,0.0,0.0,Hood_River
2017-01-17,22.67,-0.84,9.12,120.22,0.0,0.08,Hood_River
2017-01-18,42.95,19.31,9.3,85.56,0.0,0.18,Hood_River
2017-01-19,42.79,22.12,9.3,164.29,0.0,0.0,Hood_River
2017-01-20,37.5,21.94,9.3,93.85,0.0,0.0,Hood_River
2017-01-21,40.78,26.89,9.3,155.65,0.0,0.0,Hood_River
2017-01-22,43.76,21.94,9.36,83.7,0.0,0.06,Hood_River
2017-01-23,34.81,20.48,9.36,77.03,0.0,0.0,Hood_River
2017-01-24,34.13,29.8,9.36,88.91,0.0,0.0,Hood_River
2017-01-25,35.91,29.45,9.37,81.41,0.0,0.01,Hood_River
2017-01-26,36.02,30.53,9.42,104.96,0.0,0.05,Hood_River
2017-01-27,35.73,31.45,9.42,76.97,0.0,0.0,Hood_River
2017-01-28,34.08,30.41,9.42,71.8,0.0,0.0,Hood_River
2017-01-29,32.43,26.64,9.42,94.38,0.0,0.0,Hood_River
2017-01-30,32.73,24.94,9.42,92.61,0.0,0.0,Hood_River
2017-01-31,35.36,18.39,9.69,64.36,0.0,0.27,Hood_River
2017-02-01,23.18,5.24,9.69,163.03,0.0,0.0,Hood_River
2017-02-02,23.65,17.22,9.69,144.06,0.0,0.0,Hood_River
2017-02-03,26.79,20.08,9.73,147.2,0.0,0.04,Hood_River
2017-02-04,33.49,18.98,9.75,153.72,0.0,0.02,Hood_River
2017-02-05,36.77,26.52,9.76,129.49,0.0,0.01,Hood_River
2017-02-06,47.84,30.1,9.76,255.88,0.0,0.0,Hood_River
2017-02-07,33.83,23.79,9.82,91.26,0.0,0.06,Hood_River
2017-02-08,29.42,25.14,9.93,91.49,0.0,0.11,Hood_River
2017-02-09,32.68,25.87,9.98,83.45,0.0,0.05,Hood_River
2017-02-10,49.96,27.32,9.98,238.17,0.0,0.0,Hood_River
2017-02-11,43.42,26.81,9.98,287.78,0.0,0.0,Hood_River
2017-02-12,40.57,20.8,9.99,231.05,0.0,0.01,Hood_River
2017-02-13,35.07,16.04,9.99,293.28,0.0,0.0,Hood_River
2017-02-14,29.46,21.35,9.99,127.92,0.0,0.0,Hood_River
2017-02-15,32.8,25.26,10.35,61.37,0.0,0.36,Hood_River
2017-02-16,41.51,30.96,10.48,103.42,0.0,0.13,Hood_River
2017-02-17,49.55,34.0,10.48,287.56,0.0,0.0,Hood_River
2017-02-18,40.38,31.98,10.62,99.19,0.0,0.14,Hood_River
2017-02-19,50.08,31.88,10.71,231.37,0.0,0.09,Hood_River
2017-02-20,53.55,33.45,10.78,263.01,0.0,0.07,Hood_River
2017-02-21,44.17,38.12,11.37,54.6,0.0,0.59,Hood_River
2017-02-22,46.51,31.13,11.37,225.9,0.0,0.0,Hood_River
2017-02-23,46.67,28.05,11.37,328.23,0.0,0.0,Hood_River
2017-02-24,45.04,28.72,11.37,296.84,0.0,0.0,Hood_River
2017-02-25,47.01,23.12,11.37,320.23,0.0,0.0,Hood_River
2017-02-26,41.85,32.1,11.49,94.34,0.0,0.12,Hood_River
2017-02-27,45.27,31.87,11.54,186.89,0.0,0.05,Hood_River
2017-02-28,49.12,34.42,11.57,366.09,0.0,0.03,Hood_River
2017-03-01,54.84,36.67,11.57,277.18,0.0,0.0,Hood_River
2017-03-02,53.32,34.76,11.57,193.26,0.0,0.0,Hood_River
2017-03-03,58.1,33.8,11.57,234.97,0.0,0.0,Hood_River
