date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2025-01-01,37.12,32.09,7.96,31.61,0.0,0.0,Hood_River
2025-01-02,38.61,33.97,8.2,28.51,0.0,0.24,Hood_River
2025-01-03,38.96,35.21,8.77,18.08,0.0,0.57,Hood_River
2025-01-04,39.58,29.59,8.86,71.74,0.0,0.09,Hood_River
2025-01-05,46.96,36.79,8.86,107.42,0.0,0.0,Hood_River
2025-01-06,41.02,35.56,8.86,40.97,0.0,0.0,Hood_River
2025-01-07,38.46,35.03,8.86,25.74,0.0,0.0,Hood_River
2025-01-08,43.85,32.68,8.86,131.26,0.0,0.0,Hood_River
2025-01-09,37.11,33.46,8.86,45.74,0.0,0.0,Hood_River
2025-01-10,51.58,31.68,8.86,82.8,0.0,0.0,Hood_River
2025-01-11,50.83,35.42,8.86,169.34,0.0,0.0,Hood_River
2025-01-12,44.41,28.89,8.86,141.77,0.0,0.0,Hood_River
2025-01-13,43.57,26.69,8.86,136.24,0.0,0.0,Hood_River
2025-01-14,40.7,24.79,8.87,129.34,0.0,0.01,Hood_River
2025-01-15,33.56,26.18,8.87,30.57,0.0,0.0,Hood_River
2025-01-16,55.3,30.68,8.87,149.04,0.0,0.0,Hood_River
2025-01-17,47.13,26.5,8.87,137.07,0.0,0.0,Hood_River
2025-01-18,39.21,20.92,8.87,139.39,0.0,0.0,Hood_River
2025-01-19,40.9,21.3,8.87,161.67,0.0,0.0,Hood_River
2025-01-20,38.62,19.09,8.87,192.0,0.0,0.0,Hood_River
2025-01-21,41.31,19.41,8.87,167.91,0.0,0.0,Hood_River
2025-01-22,39.66,17.54,8.87,192.54,0.0,0.0,Hood_River
2025-01-23,41.72,18.82,8.87,182.16,0.0,0.0,Hood_River
2025-01-24,44.16,23.37,8.87,180.19,0.0,0.0,Hood_River
2025-01-25,38.01,17.38,8.87,202.92,0.0,0.0,Hood_River
2025-01-26,39.0,16.05,8.87,201.56,0.0,0.0,Hood_River
2025-01-27,40.29,15.99,8.87,206.88,0.0,0.0,Hood_River
2025-01-28,39.08,15.93,8.87,213.34,0.0,0.0,Hood_River
2025-01-29,42.83,15.64,8.87,210.68,0.0,0.0,Hood_River
2025-01-30,44.53,16.84,8.87,186.33,0.0,0.0,Hood_River
2025-01-31,54.18,29.92,8.9,67.68,0.0,0.03,Hood_River
2025-02-01,47.37,31.77,8.9,155.29,0.0,0.0,Hood_River
2025-02-02,44.72,28.77,8.9,107.22,0.0,0.0,Hood_River
2025-02-03,42.0,29.83,8.95,93.91,0.0,0.05,Hood_River
2025-02-04,33.81,27.37,9.02,55.54,0.0,0.07,Hood_River
2025-02-05,39.68,14.62,9.04,188.62,0.0,0.02,Hood_River
2025-02-06,33.19,25.04,9.06,111.2,0.0,0.02,Hood_River
2025-02-07,32.01,21.75,9.2,80.67,0.0,0.14,Hood_River
2025-02-08,40.35,18.83,9.2,162.73,0.0,0.0,Hood_River
2025-02-09,39.24,27.84,9.2,136.97,0.0,0.0,Hood_River
2025-02-10,30.78,19.65,9.2,121.92,0.0,0.0,Hood_River
2025-02-11,30.01,11.46,9.2,263.6,0.0,0.0,Hood_River
2025-02-12,28.13,8.25,9.2,274.6,0.0,0.0,Hood_River
2025-02-13,20.54,10.04,9.48,90.95,0.0,0.28,Hood_River
2025-02-14,32.1,18.99,9.63,74.95,0.0,0.15,Hood_River
2025-02-15,37.95,16.44,9.67,173.17,0.0,0.04,Hood_River
2025-02-16,37.12,29.6,9.78,113.18,0.0,0.11,Hood_River
2025-02-17,39.2,31.63,9.92,131.15,0.0,0.14,Hood_River
2025-02-18,39.24,32.6,9.92,121.65,0.0,0.0,Hood_River
2025-02-19,38.07,31.1,10.3,53.76,0.0,0.38,Hood_River
2025-02-20,52.83,30.99,10.3,287.82,0.0,0.0,Hood_River
2025-02-21,44.36,28.99,10.3,165.37,0.0,0.0,Hood_River
2025-02-22,55.53,34.31,10.32,173.15,0.0,0.02,Hood_River
2025-02-23,59.63,44.68,10.51,92.13,0.0,0.19,Hood_River
2025-02-24,57.3,37.79,10.69,127.19,0.0,0.18,Hood_River
2025-02-25,55.98,38.14,10.69,261.38,0.0,0.0,Hood_River
2025-02-26,58.08,30.88,10.69,319.3,0.0,0.0,Hood_River
2025-02-27,63.67,29.89,10.69,330.27,0.0,0.0,Hood_River
2025-02-28,61.32,31.76,10.69,332.61,0.0,0.0,Hood_River
2025-03-01,59.45,32.32,10.69,339.47,0.0,0.0,Hood_River
2025-03-02,54.53,37.56,10.69,139.14,0.0,0.0,Hood_River
2025-03-03,58.58,44.89,10.69,115.44,0.0,0.0,Hood_River
2025-03-04,55.28,39.25,10.7,180.31,0.0,0.01,Hood_River
2025-03-05,56.7,33.7,10.7,319.2,0.0,0.0,Hood_River
2025-03-06,57.23,30.3,10.7,328.59,0.0,0.0,Hood_River
2025-03-07,59.42,32.46,10.7,358.71,0.0,0.0,Hood_River
2025-03-08,77.74,34.93,10.7,318.76,0.0,0.0,Hood_River
2025-03-09,62.76,34.63,10.7,256.65,0.0,0.0,Hood_River
2025-03-10,57.41,44.27,10.71,221.34,0.0,0.01,Hood_River
2025-03-11,53.68,42.75,10.71,179.17,0.0,0.0,Hood_River
2025-03-12,56.24,43.06,11.04,109.41,0.0,0.33,Hood_River
2025-03-13,53.55,36.82,11.05,329.24,0.0,0.01,Hood_River
2025-03-14,54.83,29.67,11.05,310.46,0.0,0.0,Hood_River
2025-03-15,53.9,39.74,11.13,235.0,0.0,0.08,Hood_River
2025-03-16,49.87,40.6,11.26,139.92,0.0,0.13,Hood_River
2025-03-17,54.91,37.36,11.29,345.69,0.0,0.03,Hood_River
2025-03-18,54.49,36.48,11.29,366.64,0.0,0.0,Hood_River
2025-03-19,59.49,30.68,11.29,262.38,0.0,0.0,Hood_River
2025-03-20,56.0,38.87,11.29,193.33,0.0,0.0,Hood_River
2025-03-21,58.22,43.73,11.47,104.6,0.0,0.18,Hood_River
2025-03-22,54.45,40.52,11.47,334.64,0.0,0.0,Hood_River
2025-03-23,61.68,44.48,11.61,153.94,0.0,0.14,Hood_River
2025-03-24,71.26,53.65,11.61,255.46,0.0,0.0,Hood_River
2025-03-25,77.72,44.8,11.61,428.69,0.0,0.0,Hood_River
2025-03-26,78.57,47.97,11.61,423.02,0.0,0.0,Hood_River
2025-03-27,63.95,46.76,11.85,194.9,0.0,0.24,Hood_River
2025-03-28,61.61,43.98,11.88,265.79,0.0,0.03,Hood_River
2025-03-29,59.48,40.1,11.88,403.02,0.0,0.0,Hood_River
2025-03-30,63.05,33.42,11.91,329.33,0.0,0.03,Hood_River
2025-03-31,56.41,40.25,12.03,331.17,0.0,0.12,Hood_River
2025-04-01,57.05,34.99,12.03,431.27,0.0,0.0,Hood_River
2025-04-02,58.48,42.44,12.03,480.27,0.0,0.0,Hood_River
2025-04-03,60.27,37.92,12.03,472.97,0.0,0.0,Hood_River
2025-04-04,63.34,34.73,12.03,493.66,0.0,0.0,Hood_River
2025-04-05,68.14,32.05,12.03,476.8,0.0,0.0,Hood_River
2025-04-06,71.27,37.81,12.04,424.72,0.0,0.01,Hood_River
2025-04-07,66.03,46.5,12.57,329.94,0.0,0.53,Hood_River
2025-04-08,64.48,39.07,12.58,377.77,0.0,0.01,Hood_River
2025-04-09,66.1,46.77,12.58,463.67,0.0,0.0,Hood_River
2025-04-10,69.72,40.59,12.58,433.95,0.0,0.0,Hood_River
2025-04-11,63.92,46.77,12.58,476.89,0.0,0.0,Hood_River
2025-04-12,59.9,40.15,12.58,505.48,0.0,0.0,Hood_River
2025-04-13,62.99,32.8,12.58,546.0,0.0,0.0,Hood_River
2025-04-14,69.36,33.02,12.61,546.49,0.0,0.03,Hood_River
2025-04-15,74.29,39.27,12.64,535.05,0.0,0.03,Hood_River
2025-04-16,69.83,44.04,12.64,524.36,0.0,0.0,Hood_River
2025-04-17,64.28,33.24,12.64,570.68,0.0,0.0,Hood_River
2025-04-18,71.11,33.7,12.64,571.54,0.0,0.0,Hood_River
2025-04-19,69.72,42.71,12.68,410.93,0.0,0.04,Hood_River
2025-04-20,64.48,43.03,12.68,534.71,0.0,0.0,Hood_River
2025-04-21,62.65,42.85,12.68,560.96,0.0,0.0,Hood_River
2025-04-22,65.62,37.09,12.68,598.45,0.0,0.0,Hood_River
2025-04-23,80.7,33.96,12.68,590.03,0.0,0.0,Hood_River
2025-04-24,73.13,36.29,12.68,586.26,0.0,0.0,Hood_River
2025-04-25,79.21,40.1,12.68,535.63,0.0,0.0,Hood_River
2025-04-26,79.89,53.65,12.68,568.17,0.0,0.0,Hood_River
2025-04-27,71.06,48.36,12.68,588.72,0.0,0.0,Hood_River
2025-04-28,70.52,47.46,12.68,551.44,0.0,0.0,Hood_River
2025-04-29,70.45,51.23,12.69,455.62,0.0,0.01,Hood_River
2025-04-30,71.84,44.69,12.69,606.86,0.0,0.0,Hood_River
2025-05-01,79.11,38.7,12.69,614.1,0.0,0.0,Hood_River
2025-05-02,83.3,45.93,12.69,609.09,0.0,0.0,Hood_River
2025-05-03,67.84,45.04,12.7,176.77,0.0,0.01,Hood_River
2025-05-04,67.87,39.8,12.71,633.13,0.0,0.01,Hood_River
2025-05-05,71.46,37.08,12.76,639.42,0.0,0.05,Hood_River
2025-05-06,75.71,37.82,12.77,647.76,0.0,0.01,Hood_River
2025-05-07,80.7,41.27,12.77,586.56,0.0,0.0,Hood_River
2025-05-08,72.29,45.43,12.77,649.87,0.0,0.0,Hood_River
2025-05-09,79.99,41.53,12.77,610.36,0.0,0.0,Hood_River
2025-05-10,79.96,50.54,12.77,564.36,0.0,0.0,Hood_River
