date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2018-01-01,35.31,28.76,11.48,36.29,0.0,0.0,Pendleton
2018-01-02,33.33,30.34,11.48,34.11,0.0,0.0,Pendleton
2018-01-03,34.91,29.98,11.48,72.88,0.0,0.0,Pendleton
2018-01-04,36.96,31.5,11.52,62.96,0.0,0.04,Pendleton
2018-01-05,37.81,31.79,11.67,57.97,0.0,0.15,Pendleton
2018-01-06,49.43,30.1,11.68,143.28,0.0,0.01,Pendleton
2018-01-07,42.77,31.66,11.76,53.16,0.0,0.08,Pendleton
2018-01-08,40.83,34.99,11.84,47.01,0.0,0.08,Pendleton
2018-01-09,47.79,35.11,12.03,88.82,0.0,0.19,Pendleton
2018-01-10,46.38,34.62,12.09,123.36,0.0,0.06,Pendleton
2018-01-11,53.92,39.3,13.05,29.06,0.0,0.96,Pendleton
2018-01-12,53.34,41.16,13.05,105.98,0.0,0.0,Pendleton
2018-01-13,58.26,34.98,13.05,131.33,0.0,0.0,Pendleton
2018-01-14,45.63,39.66,13.05,27.43,0.0,0.0,Pendleton
2018-01-15,44.57,40.56,13.06,45.93,0.0,0.01,Pendleton
2018-01-16,47.29,37.72,13.15,107.0,0.0,0.09,Pendleton
2018-01-17,43.92,38.21,13.44,31.89,0.0,0.29,Pendleton
2018-01-18,48.34,32.62,13.51,99.51,0.0,0.07,Pendleton
2018-01-19,46.21,31.3,13.52,152.96,0.0,0.01,Pendleton
2018-01-20,47.12,33.58,13.53,156.47,0.0,0.01,Pendleton
2018-01-21,42.16,35.49,13.72,52.2,0.0,0.19,Pendleton
2018-01-22,47.14,32.63,13.84,167.89,0.0,0.12,Pendleton
2018-01-23,39.0,34.56,14.41,26.12,0.0,0.57,Pendleton
2018-01-24,45.25,35.19,14.53,60.48,0.0,0.12,Pendleton
2018-01-25,42.53,29.54,14.71,98.39,0.0,0.18,Pendleton
2018-01-26,44.23,33.3,14.82,113.64,0.0,0.11,Pendleton
2018-01-27,53.0,33.16,15.29,66.49,0.0,0.47,Pendleton
2018-01-28,49.82,43.47,15.35,86.07,0.0,0.06,Pendleton
2018-01-29,53.04,40.43,15.58,125.62,0.0,0.23,Pendleton
2018-01-30,48.71,35.59,15.65,146.88,0.0,0.07,Pendleton
2018-01-31,44.69,34.03,15.68,103.82,0.0,0.03,Pendleton
2018-02-01,46.98,36.79,16.01,90.38,0.0,0.33,Pendleton
2018-02-02,59.16,41.41,16.03,106.81,0.0,0.02,Pendleton
2018-02-03,59.13,50.91,16.03,223.53,0.0,0.0,Pendleton
2018-02-04,60.17,52.1,16.03,108.32,0.0,0.0,Pendleton
2018-02-05,55.73,48.35,16.03,180.24,0.0,0.0,Pendleton
2018-02-06,54.62,42.9,16.03,175.01,0.0,0.0,Pendleton
2018-02-07,61.42,40.16,16.03,214.48,0.0,0.0,Pendleton
2018-02-08,57.79,37.76,16.03,182.81,0.0,0.0,Pendleton
2018-02-09,50.91,40.97,16.03,218.63,0.0,0.0,Pendleton
2018-02-10,49.98,30.2,16.03,253.98,0.0,0.0,Pendleton
2018-02-11,47.25,29.36,16.03,110.49,0.0,0.0,Pendleton
2018-02-12,42.54,25.17,16.03,287.67,0.0,0.0,Pendleton
2018-02-13,48.74,20.82,16.03,285.51,0.0,0.0,Pendleton
2018-02-14,46.88,34.22,16.12,147.1,0.0,0.09,Pendleton
2018-02-15,47.89,33.67,16.12,192.98,0.0,0.0,Pendleton
2018-02-16,49.77,37.66,16.13,89.47,0.0,0.01,Pendleton
2018-02-17,54.76,39.83,16.31,119.57,0.0,0.18,Pendleton
2018-02-18,41.17,29.47,16.56,102.55,0.0,0.25,Pendleton
2018-02-19,34.07,24.21,16.68,193.8,0.0,0.12,Pendleton
2018-02-20,30.83,21.73,16.7,113.25,0.0,0.02,Pendleton
2018-02-21,32.51,13.33,16.95,195.38,0.0,0.25,Pendleton
