date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2016-01-01,41.13,28.31,13.08,188.11,0.0,0.0,Corvallis
2016-01-02,36.93,25.2,13.08,184.46,0.0,0.0,Corvallis
2016-01-03,31.49,24.1,13.08,26.12,0.0,0.0,Corvallis
2016-01-04,34.65,29.59,13.38,51.73,0.0,0.3,Corvallis
2016-01-05,39.51,32.15,13.48,84.7,0.0,0.1,Corvallis
2016-01-06,42.2,32.74,13.6,52.81,0.0,0.12,Corvallis
2016-01-07,40.66,35.11,13.61,46.57,0.0,0.01,Corvallis
2016-01-08,39.32,36.33,13.61,47.54,0.0,0.0,Corvallis
2016-01-09,48.31,36.33,13.78,104.52,0.0,0.17,Corvallis
2016-01-10,44.6,31.21,13.78,136.71,0.0,0.0,Corvallis
2016-01-11,43.51,30.9,13.93,55.69,0.0,0.15,Corvallis
2016-01-12,51.36,37.42,14.92,31.77,0.0,0.99,Corvallis
2016-01-13,53.92,37.71,15.14,53.31,0.0,0.22,Corvallis
2016-01-14,44.98,38.51,15.41,37.04,0.0,0.27,Corvallis
2016-01-15,50.02,37.91,15.57,107.81,0.0,0.16,Corvallis
2016-01-16,52.76,39.04,15.9,66.36,0.0,0.33,Corvallis
2016-01-17,49.22,39.11,16.93,23.7,0.0,1.03,Corvallis
2016-01-18,51.53,36.98,17.31,113.17,0.0,0.38,Corvallis
2016-01-19,48.31,43.07,18.25,30.89,0.0,0.94,Corvallis
2016-01-20,46.55,35.83,18.33,68.92,0.0,0.08,Corvallis
2016-01-21,55.23,44.78,18.56,63.64,0.0,0.23,Corvallis
2016-01-22,58.17,48.29,18.93,188.88,0.0,0.37,Corvallis
2016-01-23,52.98,44.21,19.12,108.88,0.0,0.19,Corvallis
2016-01-24,47.4,40.02,19.19,67.79,0.0,0.07,Corvallis
2016-01-25,56.74,39.23,19.19,217.08,0.0,0.0,Corvallis
2016-01-26,55.95,47.61,19.25,62.75,0.0,0.06,Corvallis
2016-01-27,62.3,46.88,19.25,169.98,0.0,0.0,Corvallis
2016-01-28,60.87,42.34,19.68,183.67,0.0,0.43,Corvallis
2016-01-29,52.07,41.12,20.38,99.27,0.0,0.7,Corvallis
2016-01-30,46.0,34.6,21.21,129.42,0.0,0.83,Corvallis
2016-01-31,42.95,30.96,21.38,135.98,0.0,0.17,Corvallis
2016-02-01,47.29,32.37,21.39,133.86,0.0,0.01,Corvallis
2016-02-02,49.56,35.41,21.45,190.75,0.0,0.06,Corvallis
2016-02-03,47.16,39.97,21.64,38.47,0.0,0.19,Corvallis
2016-02-04,54.39,39.47,21.74,147.79,0.0,0.1,Corvallis
2016-02-05,58.1,35.71,21.87,110.07,0.0,0.13,Corvallis
2016-02-06,52.31,35.02,21.88,151.47,0.0,0.01,Corvallis
2016-02-07,54.65,40.0,21.88,141.86,0.0,0.0,Corvallis
2016-02-08,61.82,33.62,21.89,256.01,0.0,0.01,Corvallis
2016-02-09,58.92,33.14,21.9,191.86,0.0,0.01,Corvallis
2016-02-10,60.65,37.65,21.9,125.38,0.0,0.0,Corvallis
2016-02-11,56.06,48.53,22.02,87.47,0.0,0.12,Corvallis
2016-02-12,56.06,40.25,22.23,78.47,0.0,0.21,Corvallis
2016-02-13,49.89,36.31,22.45,81.71,0.0,0.22,Corvallis
2016-02-14,57.17,47.39,22.63,115.71,0.0,0.18,Corvallis
2016-02-15,62.06,44.76,22.64,239.28,0.0,0.01,Corvallis
2016-02-16,57.44,45.06,22.64,168.61,0.0,0.0,Corvallis
2016-02-17,61.1,45.9,22.77,142.19,0.0,0.13,Corvallis
2016-02-18,49.77,43.37,23.26,77.54,0.0,0.49,Corvallis
2016-02-19,48.5,39.61,23.74,94.45,0.0,0.48,Corvallis
2016-02-20,51.57,33.53,23.74,223.59,0.0,0.0,Corvallis
2016-02-21,53.66,31.5,23.88,162.95,0.0,0.14,Corvallis
2016-02-22,54.01,36.44,23.89,256.44,0.0,0.01,Corvallis
2016-02-23,55.99,38.08,23.89,272.97,0.0,0.0,Corvallis
2016-02-24,62.84,36.06,23.89,270.71,0.0,0.0,Corvallis
2016-02-25,61.43,34.47,23.89,299.18,0.0,0.0,Corvallis
2016-02-26,53.59,38.01,24.16,123.13,0.0,0.27,Corvallis
2016-02-27,59.56,45.47,24.28,279.99,0.0,0.12,Corvallis
2016-02-28,55.44,38.24,24.39,194.57,0.0,0.11,Corvallis
2016-02-29,54.32,36.97,24.58,157.9,0.0,0.19,Corvallis
2016-03-01,57.21,44.52,24.65,182.9,0.0,0.07,Corvallis
2016-03-02,54.0,38.74,25.03,158.95,0.0,0.38,Corvallis
2016-03-03,63.5,41.69,25.05,353.95,0.0,0.02,Corvallis
2016-03-04,58.44,35.74,25.09,166.24,0.0,0.04,Corvallis
2016-03-05,61.53,48.16,25.58,152.19,0.0,0.49,Corvallis
2016-03-06,52.68,42.93,26.11,130.95,0.0,0.53,Corvallis
2016-03-07,53.51,37.51,26.3,283.85,0.0,0.19,Corvallis
2016-03-08,48.32,33.16,26.43,94.53,0.0,0.13,Corvallis
2016-03-09,57.0,43.68,27.07,58.25,0.0,0.64,Corvallis
2016-03-10,57.52,37.81,27.27,239.17,0.0,0.2,Corvallis
2016-03-11,49.27,37.62,27.46,108.21,0.0,0.19,Corvallis
2016-03-12,49.22,40.39,27.99,138.37,0.0,0.53,Corvallis
2016-03-13,54.03,41.8,28.85,243.62,0.0,0.86,Corvallis
2016-03-14,51.3,39.66,29.7,190.96,0.0,0.85,Corvallis
2016-03-15,49.7,40.51,30.07,126.78,0.0,0.37,Corvallis
2016-03-16,51.75,39.4,30.27,182.41,0.0,0.2,Corvallis
2016-03-17,60.98,35.94,30.27,458.35,0.0,0.0,Corvallis
2016-03-18,62.54,42.87,30.27,308.21,0.0,0.0,Corvallis
2016-03-19,64.34,45.78,30.27,336.77,0.0,0.0,Corvallis
2016-03-20,61.17,47.39,30.76,161.53,0.0,0.49,Corvallis
2016-03-21,50.91,44.34,31.19,114.9,0.0,0.43,Corvallis
2016-03-22,55.27,41.42,31.52,316.33,0.0,0.33,Corvallis
2016-03-23,53.22,41.04,31.55,180.28,0.0,0.03,Corvallis
2016-03-24,56.6,40.43,31.62,393.77,0.0,0.07,Corvallis
2016-03-25,55.93,36.83,31.67,295.47,0.0,0.05,Corvallis
2016-03-26,56.52,36.49,31.94,292.01,0.0,0.27,Corvallis
2016-03-27,52.67,41.72,31.98,357.06,0.0,0.04,Corvallis
2016-03-28,57.07,35.88,32.0,421.53,0.0,0.02,Corvallis
2016-03-29,63.26,32.9,32.0,518.2,0.0,0.0,Corvallis
2016-03-30,70.03,37.09,32.0,525.17,0.0,0.0,Corvallis
2016-03-31,74.93,37.93,32.0,509.71,0.0,0.0,Corvallis
2016-04-01,73.65,38.89,32.0,522.13,0.0,0.0,Corvallis
2016-04-02,71.76,38.34,32.0,506.17,0.0,0.0,Corvallis
2016-04-03,70.89,38.77,32.28,421.07,0.0,0.28,Corvallis
2016-04-04,58.97,42.85,32.42,347.47,0.0,0.14,Corvallis
2016-04-05,61.18,36.16,32.42,424.82,0.0,0.0,Corvallis
2016-04-06,69.91,36.83,0.01,519.22,0.0,0.01,Corvallis
2016-04-07,82.2,42.79,0.01,554.13,0.0,0.0,Corvallis
2016-04-08,76.2,45.2,0.01,533.31,0.0,0.0,Corvallis
2016-04-09,67.04,44.47,0.01,406.26,0.0,0.0,Corvallis
2016-04-10,61.65,43.97,0.01,341.52,0.0,0.0,Corvallis
2016-04-11,62.78,44.97,0.01,444.6,0.0,0.0,Corvallis
2016-04-12,59.44,45.7,0.06,234.38,0.0,0.05,Corvallis
2016-04-13,61.14,45.48,0.17,337.74,0.0,0.11,Corvallis
2016-04-14,56.48,41.41,0.84,312.29,0.0,0.67,Corvallis
2016-04-15,61.95,40.87,0.84,503.54,0.0,0.0,Corvallis
2016-04-16,67.12,37.99,0.84,525.68,0.0,0.0,Corvallis
2016-04-17,79.92,42.36,0.84,572.97,0.0,0.0,Corvallis
2016-04-18,83.9,47.13,0.84,588.56,0.0,0.0,Corvallis
2016-04-19,81.0,46.59,0.84,594.34,0.0,0.0,Corvallis
2016-04-20,76.32,46.59,0.84,564.07,0.0,0.0,Corvallis
2016-04-21,74.55,42.23,1.43,551.64,0.0,0.59,Corvallis
2016-04-22,63.97,49.4,1.94,407.41,0.0,0.51,Corvallis
2016-04-23,59.45,41.93,2.09,273.27,0.0,0.15,Corvallis
2016-04-24,54.35,42.3,2.23,350.04,0.0,0.14,Corvallis
2016-04-25,58.28,37.98,2.24,475.97,0.0,0.01,Corvallis
2016-04-26,57.8,32.1,2.25,429.23,0.0,0.01,Corvallis
2016-04-27,61.25,45.05,2.44,333.07,0.0,0.19,Corvallis
2016-04-28,61.31,43.7,2.44,338.06,0.0,0.0,Corvallis
2016-04-29,60.36,45.45,2.58,326.08,0.0,0.14,Corvallis
2016-04-30,65.19,35.38,2.58,638.67,0.0,0.0,Corvallis
2016-05-01,78.39,48.43,2.58,657.94,0.0,0.0,Corvallis
2016-05-02,83.4,47.44,2.58,575.63,0.0,0.0,Corvallis
2016-05-03,69.59,48.3,2.58,417.86,0.0,0.0,Corvallis
2016-05-04,60.78,52.01,2.62,240.86,0.0,0.04,Corvallis
2016-05-05,68.81,51.19,2.63,616.61,0.0,0.01,Corvallis
2016-05-06,79.66,45.7,2.63,659.52,0.0,0.0,Corvallis
2016-05-07,83.5,50.84,2.63,672.59,0.0,0.0,Corvallis
2016-05-08,65.4,45.42,2.64,417.43,0.0,0.01,Corvallis
2016-05-09,65.89,39.43,2.64,659.74,0.0,0.0,Corvallis
2016-05-10,76.71,43.22,2.64,701.74,0.0,0.0,Corvallis
2016-05-11,83.8,48.29,2.64,706.98,0.0,0.0,Corvallis
2016-05-12,82.6,41.85,2.64,680.47,0.0,0.0,Corvallis
2016-05-13,78.92,44.88,2.65,689.57,0.0,0.01,Corvallis
2016-05-14,57.56,51.65,3.0,135.15,0.0,0.35,Corvallis
2016-05-15,63.26,51.91,3.08,220.88,0.0,0.08,Corvallis
2016-05-16,62.69,51.42,3.08,368.5,0.0,0.0,Corvallis
2016-05-17,73.22,47.94,3.08,675.84,0.0,0.0,Corvallis
2016-05-18,75.29,46.66,3.08,588.44,0.0,0.0,Corvallis
2016-05-19,61.62,47.8,3.17,443.76,0.0,0.09,Corvallis
2016-05-20,63.36,45.78,3.17,453.28,0.0,0.0,Corvallis
2016-05-21,62.77,48.08,3.19,358.94,0.0,0.02,Corvallis
2016-05-22,62.72,45.01,3.37,429.28,0.0,0.18,Corvallis
2016-05-23,64.58,45.15,3.4,386.8,0.0,0.03,Corvallis
2016-05-24,69.18,42.12,3.4,539.44,0.0,0.0,Corvallis
2016-05-25,65.05,49.61,3.4,341.74,0.0,0.0,Corvallis
2016-05-26,61.48,48.71,3.4,327.41,0.0,0.0,Corvallis
2016-05-27,64.26,45.25,3.4,515.92,0.0,0.0,Corvallis
2016-05-28,74.14,36.47,3.4,725.77,0.0,0.0,Corvallis
2016-05-29,71.13,43.32,3.4,506.93,0.0,0.0,Corvallis
2016-05-30,75.23,45.5,3.4,731.39,0.0,0.0,Corvallis
2016-05-31,84.2,49.15,3.4,715.53,0.0,0.0,Corvallis
2016-06-01,81.3,49.63,3.4,632.59,0.0,0.0,Corvallis
2016-06-02,69.29,56.48,3.49,340.36,0.0,0.09,Corvallis
2016-06-03,84.4,51.69,3.5,725.42,0.0,0.01,Corvallis
2016-06-04,94.6,61.52,3.5,740.68,0.0,0.0,Corvallis
2016-06-05,91.8,61.36,3.5,718.5,0.0,0.0,Corvallis
2016-06-06,90.6,54.95,3.5,744.45,0.0,0.0,Corvallis
2016-06-07,88.5,51.85,3.5,717.87,0.0,0.0,Corvallis
2016-06-08,73.4,50.8,3.5,524.04,0.0,0.0,Corvallis
2016-06-09,62.77,49.79,3.53,202.72,0.0,0.03,Corvallis
2016-06-10,66.55,42.66,3.54,555.97,0.0,0.01,Corvallis
2016-06-11,68.63,47.4,3.54,514.73,0.0,0.0,Corvallis
2016-06-12,76.45,46.42,3.54,764.69,0.0,0.0,Corvallis
2016-06-13,65.51,43.81,3.54,437.64,0.0,0.0,Corvallis
2016-06-14,64.41,44.28,3.6,619.58,0.0,0.06,Corvallis
2016-06-15,63.21,43.83,3.62,493.19,0.0,0.02,Corvallis
2016-06-16,66.66,41.4,3.62,672.82,0.0,0.0,Corvallis
2016-06-17,71.55,48.73,3.62,515.03,0.0,0.0,Corvallis
2016-06-18,68.6,48.27,3.78,575.42,0.0,0.16,Corvallis
2016-06-19,75.31,43.58,3.78,680.93,0.0,0.0,Corvallis
2016-06-20,77.0,46.9,3.78,779.68,0.0,0.0,Corvallis
2016-06-21,75.35,44.83,3.78,766.96,0.0,0.0,Corvallis
2016-06-22,79.35,45.2,3.78,724.03,0.0,0.0,Corvallis
2016-06-23,65.88,52.8,3.86,397.24,0.0,0.08,Corvallis
