date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2020-01-01,56.18,45.73,4.78,141.69,0.0,0.0,Hood_River
2020-01-02,48.89,38.85,4.84,40.88,0.0,0.06,Hood_River
2020-01-03,52.57,37.27,4.84,56.73,0.0,0.0,Hood_River
2020-01-04,56.4,38.05,4.84,160.03,0.0,0.0,Hood_River
2020-01-05,49.18,32.9,4.84,77.09,0.0,0.0,Hood_River
2020-01-06,58.99,37.35,4.84,49.56,0.0,0.0,Hood_River
2020-01-07,59.48,43.74,4.84,96.88,0.0,0.0,Hood_River
2020-01-08,49.02,38.85,4.84,52.25,0.0,0.0,Hood_River
2020-01-09,43.65,29.62,4.84,118.87,0.0,0.0,Hood_River
2020-01-10,47.17,27.38,4.91,29.69,0.0,0.07,Hood_River
2020-01-11,48.38,42.38,4.91,66.32,0.0,0.0,Hood_River
2020-01-12,50.27,34.24,4.95,79.91,0.0,0.04,Hood_River
2020-01-13,39.5,18.84,5.04,40.84,0.0,0.09,Hood_River
2020-01-14,27.71,14.84,5.04,127.62,0.0,0.0,Hood_River
2020-01-15,34.25,13.19,5.04,107.56,0.0,0.0,Hood_River
2020-01-16,30.37,22.59,5.05,85.82,0.0,0.01,Hood_River
2020-01-17,31.19,14.82,4.38,68.72,0.0,4.38,Hood_River
2020-01-18,37.5,25.75,5.1,0.0,0.0,0.72,Hood_River
2020-01-19,42.31,28.8,5.1,173.65,0.0,0.0,Hood_River
2020-01-20,40.13,30.45,5.1,98.47,0.0,0.0,Hood_River
2020-01-21,44.96,27.82,5.13,79.26,0.0,0.03,Hood_River
2020-01-22,46.03,34.87,5.3,32.22,0.0,0.17,Hood_River
2020-01-23,44.66,37.23,5.3,0.0,0.0,0.0,Hood_River
2020-01-24,56.45,41.16,5.47,0.0,0.0,0.17,Hood_River
2020-01-25,58.09,39.59,5.47,0.0,0.0,0.0,Hood_River
2020-01-26,55.16,38.95,5.53,142.48,0.0,0.06,Hood_River
2020-01-27,54.84,37.65,5.58,133.62,0.0,0.05,Hood_River
2020-01-28,55.16,37.39,5.66,130.34,0.0,0.08,Hood_River
2020-01-29,47.89,36.5,5.51,42.91,0.0,5.51,Hood_River
2020-01-30,42.15,31.39,0.0,0.0,0.0,0.0,Hood_River
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,Hood_River
2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,Hood_River
2020-02-02,45.62,26.95,5.74,0.0,0.0,0.0,Hood_River
2020-02-03,43.64,23.63,5.74,200.79,0.0,0.0,Hood_River
2020-02-04,40.92,26.18,5.84,100.32,0.0,0.1,Hood_River
2020-02-05,54.04,33.59,5.98,35.68,0.0,0.14,Hood_River
2020-02-06,58.29,50.63,5.98,69.84,0.0,0.0,Hood_River
2020-02-07,58.28,43.93,5.98,90.03,0.0,0.0,Hood_River
2020-02-08,49.08,38.61,6.05,63.69,0.0,0.07,Hood_River
2020-02-09,49.51,29.92,6.04,209.76,0.0,6.04,Hood_River
2020-02-10,51.5,27.01,6.04,257.51,0.0,0.0,Hood_River
2020-02-11,57.24,28.77,6.04,197.76,0.0,0.0,Hood_River
2020-02-12,55.81,31.79,6.04,249.24,0.0,0.0,Hood_River
2020-02-13,57.44,26.28,6.07,212.11,0.0,0.03,Hood_River
2020-02-14,52.82,37.17,6.07,272.86,0.0,0.0,Hood_River
2020-02-15,46.3,39.4,6.4,52.53,0.0,0.33,Hood_River
2020-02-16,51.98,39.28,6.4,262.14,0.0,0.0,Hood_River
2020-02-17,50.7,32.17,6.4,277.35,0.0,0.0,Hood_River
2020-02-18,47.21,24.09,6.4,293.41,0.0,0.0,Hood_River
2020-02-19,47.57,22.1,6.39,297.64,0.0,6.39,Hood_River
2020-02-20,47.4,20.81,6.39,262.43,0.0,0.0,Hood_River
2020-02-21,53.95,21.73,6.39,299.39,0.0,0.0,Hood_River
2020-02-22,61.85,26.15,6.4,304.12,0.0,0.01,Hood_River
2020-02-23,62.83,36.96,6.39,209.15,0.0,6.39,Hood_River
2020-02-24,52.29,32.6,6.4,266.3,0.0,0.01,Hood_River
2020-02-25,54.17,27.5,6.4,309.6,0.0,0.0,Hood_River
2020-02-26,59.92,35.34,6.4,304.91,0.0,0.0,Hood_River
2020-02-27,64.35,30.29,6.4,326.67,0.0,0.0,Hood_River
2020-02-28,60.84,28.21,6.4,259.78,0.0,0.0,Hood_River
2020-02-29,53.76,35.13,6.4,272.21,0.0,0.0,Hood_River
2020-03-01,52.72,28.6,6.4,352.53,0.0,0.0,Hood_River
2020-03-02,54.79,39.41,6.4,192.99,0.0,0.0,Hood_River
2020-03-03,63.43,46.75,6.4,343.85,0.0,0.0,Hood_River
2020-03-04,58.86,36.39,6.4,361.77,0.0,0.0,Hood_River
2020-03-05,60.66,30.09,6.4,314.03,0.0,0.0,Hood_River
2020-03-06,62.46,41.47,6.45,268.23,0.0,0.05,Hood_River
2020-03-07,52.82,37.02,6.56,200.45,0.0,0.11,Hood_River
2020-03-08,52.46,36.24,6.56,348.38,0.0,0.0,Hood_River
2020-03-09,56.1,29.31,6.56,379.87,0.0,0.0,Hood_River
2020-03-10,66.12,28.35,6.56,358.73,0.0,0.0,Hood_River
2020-03-11,61.45,36.08,6.56,386.02,0.0,0.0,Hood_River
2020-03-12,53.97,31.59,6.56,407.67,0.0,0.0,Hood_River
2020-03-13,50.89,30.29,6.78,284.45,0.0,0.22,Hood_River
2020-03-14,34.08,26.09,6.89,163.06,0.0,0.11,Hood_River
2020-03-15,35.85,25.91,6.9,202.98,0.0,0.01,Hood_River
2020-03-16,47.07,25.14,6.9,409.87,0.0,0.0,Hood_River
