date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2019-01-01,38.78,22.83,20.31,99.55,0.0,0.0,Hood_River
2019-01-02,37.16,22.41,20.31,99.33,0.0,0.0,Hood_River
2019-01-03,43.84,30.15,20.32,34.77,0.0,0.01,Hood_River
2019-01-04,53.43,33.04,20.32,60.12,0.0,0.0,Hood_River
2019-01-05,53.27,29.68,20.32,53.99,0.0,0.0,Hood_River
2019-01-06,51.23,34.79,20.32,76.32,0.0,0.0,Hood_River
2019-01-07,47.51,29.51,20.32,160.73,0.0,0.0,Hood_River
2019-01-08,35.12,29.4,20.5,26.85,0.0,0.18,Hood_River
2019-01-09,38.34,32.31,20.51,54.29,0.0,0.01,Hood_River
2019-01-10,49.53,31.33,20.51,158.65,0.0,0.0,Hood_River
2019-01-11,40.04,33.03,20.51,35.18,0.0,0.0,Hood_River
2019-01-12,38.16,33.41,20.51,25.84,0.0,0.0,Hood_River
2019-01-13,36.22,31.33,20.51,21.78,0.0,0.0,Hood_River
2019-01-14,34.93,30.43,20.52,24.49,0.0,0.01,Hood_River
2019-01-15,32.51,29.4,20.52,27.59,0.0,0.0,Hood_River
2019-01-16,36.52,29.15,20.66,83.54,0.0,0.14,Hood_River
2019-01-17,38.71,32.86,20.8,43.38,0.0,0.14,Hood_River
2019-01-18,50.32,32.43,20.92,109.69,0.0,0.12,Hood_River
2019-01-19,52.15,39.84,21.02,45.28,0.0,0.1,Hood_River
2019-01-20,43.25,36.01,21.52,28.62,0.0,0.5,Hood_River
2019-01-21,47.27,32.49,21.52,191.33,0.0,0.0,Hood_River
2019-01-22,45.78,33.83,21.89,39.26,0.0,0.37,Hood_River
2019-01-23,55.72,39.28,21.9,76.9,0.0,0.01,Hood_River
2019-01-24,52.3,34.25,21.9,177.31,0.0,0.0,Hood_River
2019-01-25,45.62,29.68,21.9,163.77,0.0,0.0,Hood_River
2019-01-26,38.6,27.44,21.9,58.43,0.0,0.0,Hood_River
2019-01-27,44.26,32.73,21.9,104.7,0.0,0.0,Hood_River
2019-01-28,39.49,31.27,21.9,131.57,0.0,0.0,Hood_River
2019-01-29,36.22,31.33,21.9,53.75,0.0,0.0,Hood_River
2019-01-30,34.69,31.7,21.9,36.93,0.0,0.0,Hood_River
2019-01-31,34.2,31.39,21.9,40.49,0.0,0.0,Hood_River
2019-02-01,36.22,30.5,21.93,48.72,0.0,0.03,Hood_River
2019-02-02,49.51,33.47,21.95,170.37,0.0,0.02,Hood_River
2019-02-03,44.93,34.02,22.12,52.68,0.0,0.17,Hood_River
2019-02-04,37.26,21.96,22.46,59.8,0.0,0.34,Hood_River
2019-02-05,25.14,20.63,22.46,144.78,0.0,0.0,Hood_River
2019-02-06,28.62,4.63,22.47,255.54,0.0,0.01,Hood_River
2019-02-07,21.51,4.46,22.47,193.84,0.0,0.0,Hood_River
2019-02-08,23.08,8.26,22.56,103.75,0.0,0.09,Hood_River
2019-02-09,27.32,19.18,22.7,100.39,0.0,0.14,Hood_River
2019-02-10,38.1,16.86,22.71,176.06,0.0,0.01,Hood_River
2019-02-11,38.04,20.51,22.76,127.2,0.0,0.05,Hood_River
2019-02-12,47.28,19.36,22.76,144.87,0.0,0.0,Hood_River
2019-02-13,32.82,25.97,22.97,96.16,0.0,0.21,Hood_River
2019-02-14,31.78,26.42,23.11,49.94,0.0,0.14,Hood_River
2019-02-15,37.22,23.83,23.14,154.12,0.0,0.03,Hood_River
2019-02-16,36.57,26.54,23.17,134.23,0.0,0.03,Hood_River
2019-02-17,35.36,30.07,23.29,139.51,0.0,0.12,Hood_River
2019-02-18,39.61,22.39,23.29,270.8,0.0,0.0,Hood_River
2019-02-19,38.97,20.2,23.31,193.88,0.0,0.02,Hood_River
2019-02-20,37.13,27.56,23.35,173.2,0.0,0.04,Hood_River
2019-02-21,33.21,19.41,23.35,300.66,0.0,0.0,Hood_River
2019-02-22,40.23,18.88,23.35,220.76,0.0,0.0,Hood_River
2019-02-23,40.93,28.92,23.35,276.49,0.0,0.0,Hood_River
2019-02-24,32.43,26.41,23.62,57.26,0.0,0.27,Hood_River
2019-02-25,29.27,23.49,23.85,141.98,0.0,0.23,Hood_River
2019-02-26,25.32,15.32,23.85,271.79,0.0,0.0,Hood_River
2019-02-27,29.35,20.71,24.15,171.03,0.0,0.3,Hood_River
2019-02-28,27.87,11.11,24.15,351.69,0.0,0.0,Hood_River
2019-03-01,32.8,14.96,24.15,248.99,0.0,0.0,Hood_River
2019-03-02,27.26,19.78,24.15,187.83,0.0,0.0,Hood_River
2019-03-03,24.46,9.96,24.15,271.53,0.0,0.0,Hood_River
2019-03-04,26.18,4.59,24.16,240.94,0.0,0.01,Hood_River
2019-03-05,26.32,2.22,24.21,301.77,0.0,0.05,Hood_River
2019-03-06,27.61,17.72,24.37,154.31,0.0,0.16,Hood_River
2019-03-07,46.85,26.5,3.41,382.96,0.0,3.41,Hood_River
2019-03-08,41.57,24.57,3.4,362.1,0.0,3.4,Hood_River
2019-03-09,34.56,24.32,3.4,214.35,0.0,0.0,Hood_River
2019-03-10,37.35,26.4,3.39,239.96,0.0,3.39,Hood_River
2019-03-11,36.66,16.3,3.39,395.8,0.0,0.0,Hood_River
2019-03-12,42.1,29.46,3.49,263.49,0.0,0.1,Hood_River
2019-03-13,47.16,31.51,3.49,412.56,0.0,0.0,Hood_River
