date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2025-01-01,37.43,29.15,13.08,38.35,0.0,0.0,Pendleton
2025-01-02,34.32,31.52,13.38,12.64,0.0,0.3,Pendleton
2025-01-03,36.6,31.42,14.43,39.31,0.0,1.05,Pendleton
2025-01-04,35.76,29.47,14.77,35.67,0.0,0.34,Pendleton
2025-01-05,44.56,33.09,15.06,91.78,0.0,0.29,Pendleton
2025-01-06,47.98,37.08,15.07,104.48,0.0,0.01,Pendleton
2025-01-07,40.85,36.63,15.07,25.4,0.0,0.0,Pendleton
2025-01-08,46.41,33.62,15.07,116.12,0.0,0.0,Pendleton
2025-01-09,39.06,34.47,15.07,27.91,0.0,0.0,Pendleton
2025-01-10,51.45,33.51,15.16,93.1,0.0,0.09,Pendleton
2025-01-11,49.76,37.49,15.17,125.61,0.0,0.01,Pendleton
2025-01-12,47.86,27.25,15.17,96.07,0.0,0.0,Pendleton
2025-01-13,42.57,26.11,15.17,141.29,0.0,0.0,Pendleton
2025-01-14,44.14,27.48,15.17,133.35,0.0,0.0,Pendleton
2025-01-15,36.05,27.19,15.17,24.4,0.0,0.0,Pendleton
2025-01-16,49.85,32.33,15.17,151.49,0.0,0.0,Pendleton
2025-01-17,46.61,25.14,15.17,159.75,0.0,0.0,Pendleton
2025-01-18,42.25,22.0,15.17,176.27,0.0,0.0,Pendleton
2025-01-19,41.67,20.49,15.17,190.61,0.0,0.0,Pendleton
2025-01-20,38.48,19.73,15.17,174.28,0.0,0.0,Pendleton
2025-01-21,49.93,20.02,15.17,192.43,0.0,0.0,Pendleton
2025-01-22,43.57,19.91,15.17,193.66,0.0,0.0,Pendleton
2025-01-23,44.4,20.22,15.17,174.1,0.0,0.0,Pendleton
2025-01-24,43.68,23.99,15.17,130.22,0.0,0.0,Pendleton
2025-01-25,42.33,17.81,15.17,207.72,0.0,0.0,Pendleton
2025-01-26,42.4,17.66,15.17,207.38,0.0,0.0,Pendleton
2025-01-27,43.16,18.67,15.17,212.62,0.0,0.0,Pendleton
