date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2024-01-01,37.74,24.3,5.64,96.75,0.0,0.0,Ontario
2024-01-02,33.72,27.47,5.64,44.05,0.0,0.0,Ontario
2024-01-03,36.63,30.07,5.68,40.2,0.0,0.04,Ontario
2024-01-04,40.96,26.77,5.68,83.66,0.0,0.0,Ontario
2024-01-05,45.08,30.5,5.68,139.79,0.0,0.0,Ontario
2024-01-06,39.43,28.65,5.81,25.84,0.0,0.13,Ontario
2024-01-07,37.8,16.46,5.88,116.18,0.0,0.07,Ontario
2024-01-08,29.91,11.29,5.91,110.58,0.0,0.03,Ontario
2024-01-09,40.88,29.65,5.97,97.39,0.0,0.06,Ontario
2024-01-10,36.91,24.99,5.98,109.54,0.0,0.01,Ontario
2024-01-11,38.9,24.04,5.98,130.69,0.0,0.0,Ontario
2024-01-12,37.3,15.05,6.05,105.76,0.0,0.07,Ontario
2024-01-13,15.88,8.88,6.51,58.38,0.0,0.46,Ontario
2024-01-14,27.44,7.16,6.51,157.3,0.0,0.0,Ontario
2024-01-15,19.29,-1.24,6.52,189.99,0.0,0.01,Ontario
2024-01-16,13.11,-7.78,6.58,166.07,0.0,0.06,Ontario
2024-01-17,19.36,8.49,6.81,52.24,0.0,0.23,Ontario
2024-01-18,31.81,18.44,6.9,77.71,0.0,0.09,Ontario
2024-01-19,35.22,27.37,6.9,104.0,0.0,0.0,Ontario
2024-01-20,36.84,28.22,6.93,122.87,0.0,0.03,Ontario
2024-01-21,40.34,32.46,7.06,148.86,0.0,0.13,Ontario
2024-01-22,39.37,32.58,7.33,98.52,0.0,0.27,Ontario
2024-01-23,38.23,31.78,7.36,99.35,0.0,0.03,Ontario
2024-01-24,35.23,31.91,7.58,54.85,0.0,0.22,Ontario
2024-01-25,36.49,28.56,7.59,158.74,0.0,0.01,Ontario
2024-01-26,35.35,28.5,7.62,113.85,0.0,0.03,Ontario
2024-01-27,44.08,33.27,7.81,95.18,0.0,0.19,Ontario
2024-01-28,48.53,36.0,7.85,101.4,0.0,0.04,Ontario
2024-01-29,50.52,30.99,7.85,164.47,0.0,0.0,Ontario
2024-01-30,48.89,29.43,7.85,190.03,0.0,0.0,Ontario
2024-01-31,51.95,30.4,7.85,132.8,0.0,0.0,Ontario
2024-02-01,51.31,43.17,8.07,58.33,0.0,0.22,Ontario
2024-02-02,49.57,37.11,8.08,106.68,0.0,0.01,Ontario
2024-02-03,41.99,36.83,8.43,61.92,0.0,0.35,Ontario
2024-02-04,46.87,32.7,8.43,159.97,0.0,0.0,Ontario
2024-02-05,54.01,38.8,8.44,105.97,0.0,0.01,Ontario
2024-02-06,51.63,31.49,8.44,165.02,0.0,0.0,Ontario
2024-02-07,48.41,36.82,8.44,208.91,0.0,0.0,Ontario
2024-02-08,43.95,30.72,8.44,112.22,0.0,0.0,Ontario
2024-02-09,46.11,31.73,8.47,211.15,0.0,0.03,Ontario
2024-02-10,46.38,28.32,8.47,269.25,0.0,0.0,Ontario
2024-02-11,47.43,25.93,8.47,235.14,0.0,0.0,Ontario
2024-02-12,48.16,29.18,8.47,204.07,0.0,0.0,Ontario
2024-02-13,52.12,30.28,8.47,261.3,0.0,0.0,Ontario
