date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2018-01-01,32.51,23.55,11.76,86.07,0.0,0.0,Hood_River
2018-01-02,31.41,28.6,11.76,18.01,0.0,0.0,Hood_River
2018-01-03,33.96,27.63,11.76,99.9,0.0,0.0,Hood_River
2018-01-04,33.42,27.65,11.76,48.15,0.0,0.0,Hood_River
2018-01-05,35.18,29.82,11.9,73.48,0.0,0.14,Hood_River
2018-01-06,48.38,28.78,11.9,154.37,0.0,0.0,Hood_River
2018-01-07,41.49,31.69,11.91,73.66,0.0,0.01,Hood_River
2018-01-08,36.33,29.07,11.95,34.22,0.0,0.04,Hood_River
2018-01-09,44.8,33.65,12.09,53.31,0.0,0.14,Hood_River
2018-01-10,47.77,38.55,12.1,81.75,0.0,0.01,Hood_River
2018-01-11,49.95,37.78,12.26,41.46,0.0,0.16,Hood_River
2018-01-12,56.81,43.95,12.26,101.47,0.0,0.0,Hood_River
2018-01-13,56.29,36.72,12.26,160.1,0.0,0.0,Hood_River
2018-01-14,42.7,32.52,12.26,53.93,0.0,0.0,Hood_River
2018-01-15,41.42,37.53,12.26,40.19,0.0,0.0,Hood_River
2018-01-16,51.63,35.09,12.48,157.13,0.0,0.22,Hood_River
2018-01-17,43.25,31.86,12.48,77.58,0.0,0.0,Hood_River
2018-01-18,47.52,38.64,12.56,27.12,0.0,0.08,Hood_River
2018-01-19,48.86,31.68,12.56,126.45,0.0,0.0,Hood_River
2018-01-20,49.7,31.81,12.56,153.79,0.0,0.0,Hood_River
2018-01-21,50.75,29.31,12.63,46.48,0.0,0.07,Hood_River
2018-01-22,50.92,32.59,12.63,150.88,0.0,0.0,Hood_River
2018-01-23,0.0,0.0,12.63,0.0,0.0,0.0,Hood_River
2018-01-24,0.0,0.0,12.77,0.0,0.0,0.14,Hood_River
2018-01-25,0.0,0.0,12.86,0.0,0.0,0.09,Hood_River
2018-01-26,49.22,36.92,12.86,0.0,0.0,0.0,Hood_River
2018-01-27,51.33,47.85,12.89,0.0,0.0,0.03,Hood_River
2018-01-28,46.95,46.33,12.95,0.0,0.0,0.06,Hood_River
2018-01-29,47.73,43.23,12.95,0.0,0.0,0.0,Hood_River
2018-01-30,50.89,36.78,12.95,0.0,0.0,0.0,Hood_River
2018-01-31,47.83,34.05,12.95,0.0,0.0,0.0,Hood_River
2018-02-01,50.29,35.75,13.07,84.87,0.0,0.12,Hood_River
2018-02-02,61.4,41.95,13.08,116.51,0.0,0.01,Hood_River
2018-02-03,58.04,50.99,13.08,60.94,0.0,0.0,Hood_River
2018-02-04,62.52,53.22,13.08,67.01,0.0,0.0,Hood_River
2018-02-05,58.34,44.41,13.08,203.87,0.0,0.0,Hood_River
2018-02-06,57.37,41.82,13.08,217.08,0.0,0.0,Hood_River
