date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2019-01-01,42.35,25.25,31.47,143.63,0.0,0.0,Pendleton
2019-01-02,40.67,24.52,31.47,124.77,0.0,0.0,Pendleton
2019-01-03,48.35,31.38,31.47,69.79,0.0,0.0,Pendleton
2019-01-04,51.17,36.76,31.62,67.61,0.0,0.15,Pendleton
2019-01-05,44.27,37.84,31.63,79.95,0.0,0.01,Pendleton
2019-01-06,44.09,33.12,31.88,69.55,0.0,0.25,Pendleton
2019-01-07,46.15,31.35,31.89,145.91,0.0,0.01,Pendleton
2019-01-08,40.67,31.23,32.14,18.63,0.0,0.25,Pendleton
2019-01-09,39.61,33.24,32.2,39.55,0.0,0.06,Pendleton
2019-01-10,45.3,31.42,32.25,108.79,0.0,0.05,Pendleton
2019-01-11,41.01,36.41,32.25,19.5,0.0,0.0,Pendleton
2019-01-12,41.56,37.78,32.25,19.84,0.0,0.0,Pendleton
2019-01-13,42.89,35.29,32.25,69.61,0.0,0.0,Pendleton
2019-01-14,36.2,32.39,32.25,29.48,0.0,0.0,Pendleton
2019-01-15,34.46,30.95,32.25,27.67,0.0,0.0,Pendleton
2019-01-16,35.68,31.01,32.25,32.61,0.0,0.0,Pendleton
2019-01-17,38.05,31.99,32.57,45.42,0.0,0.32,Pendleton
2019-01-18,42.29,32.28,33.29,42.65,0.0,0.72,Pendleton
2019-01-19,46.88,35.97,33.55,86.73,0.0,0.26,Pendleton
2019-01-20,40.7,32.87,34.01,42.25,0.0,0.46,Pendleton
2019-01-21,46.88,29.43,34.02,131.68,0.0,0.01,Pendleton
2019-01-22,46.12,33.55,34.16,64.52,0.0,0.14,Pendleton
2019-01-23,56.83,40.91,34.17,117.48,0.0,0.01,Pendleton
2019-01-24,51.9,33.16,34.17,162.2,0.0,0.0,Pendleton
2019-01-25,51.55,28.8,34.17,153.84,0.0,0.0,Pendleton
2019-01-26,49.38,28.46,34.17,152.75,0.0,0.0,Pendleton
2019-01-27,51.9,32.12,34.17,140.52,0.0,0.0,Pendleton
2019-01-28,45.6,35.42,34.17,165.63,0.0,0.0,Pendleton
2019-01-29,40.64,32.99,34.17,116.32,0.0,0.0,Pendleton
2019-01-30,38.82,33.79,34.17,51.08,0.0,0.0,Pendleton
2019-01-31,37.73,33.61,34.17,51.6,0.0,0.0,Pendleton
2019-02-01,37.9,33.18,34.22,40.21,0.0,0.05,Pendleton
2019-02-02,49.56,34.58,34.23,96.56,0.0,0.01,Pendleton
2019-02-03,45.32,36.5,34.29,94.0,0.0,0.06,Pendleton
2019-02-04,36.81,28.82,34.5,42.61,0.0,0.21,Pendleton
2019-02-05,36.23,21.47,34.86,109.79,0.0,0.36,Pendleton
2019-02-06,31.68,22.75,34.86,119.3,0.0,0.0,Pendleton
2019-02-07,27.75,16.08,34.86,160.25,0.0,0.0,Pendleton
2019-02-08,31.22,15.36,34.86,123.63,0.0,0.0,Pendleton
2019-02-09,29.84,21.37,34.89,18.26,0.0,0.03,Pendleton
2019-02-10,33.55,16.86,35.23,182.46,0.0,0.34,Pendleton
2019-02-11,35.09,24.44,35.43,19.56,0.0,0.2,Pendleton
2019-02-12,35.94,19.6,35.58,79.71,0.0,0.15,Pendleton
2019-02-13,41.86,31.07,36.26,142.85,0.0,0.68,Pendleton
2019-02-14,32.9,27.54,36.33,70.71,0.0,0.07,Pendleton
2019-02-15,42.89,22.63,36.35,213.32,0.0,0.02,Pendleton
2019-02-16,38.45,29.42,36.5,139.28,0.0,0.15,Pendleton
2019-02-17,45.78,20.75,36.5,246.4,0.0,0.0,Pendleton
2019-02-18,45.99,28.88,36.5,197.52,0.0,0.0,Pendleton
2019-02-19,42.2,29.54,36.55,150.1,0.0,0.05,Pendleton
2019-02-20,45.24,27.95,36.55,197.47,0.0,0.0,Pendleton
2019-02-21,50.02,18.93,36.58,312.25,0.0,0.03,Pendleton
2019-02-22,42.55,19.42,36.62,217.76,0.0,0.04,Pendleton
2019-02-23,45.71,31.38,36.78,208.06,0.0,0.16,Pendleton
2019-02-24,42.13,30.69,37.15,136.2,0.0,0.37,Pendleton
2019-02-25,33.3,26.39,37.37,50.36,0.0,0.22,Pendleton
2019-02-26,33.19,21.59,37.52,247.4,0.0,0.15,Pendleton
2019-02-27,30.95,21.66,37.6,170.67,0.0,0.08,Pendleton
2019-02-28,40.31,18.26,37.61,281.19,0.0,0.01,Pendleton
2019-03-01,33.91,21.49,37.61,225.8,0.0,0.0,Pendleton
2019-03-02,29.25,23.36,37.61,114.78,0.0,0.0,Pendleton
2019-03-03,30.16,18.08,37.61,401.0,0.0,0.0,Pendleton
2019-03-04,32.35,10.83,37.61,372.56,0.0,0.0,Pendleton
2019-03-05,28.3,8.06,37.61,196.54,0.0,0.0,Pendleton
2019-03-06,32.71,22.16,37.64,131.32,0.0,0.03,Pendleton
2019-03-07,43.96,23.36,37.74,211.34,0.0,0.1,Pendleton
2019-03-08,39.89,29.25,37.8,216.76,0.0,0.06,Pendleton
2019-03-09,41.23,31.6,37.82,251.12,0.0,0.02,Pendleton
2019-03-10,40.01,27.24,37.82,261.26,0.0,0.0,Pendleton
2019-03-11,45.33,22.75,37.82,343.88,0.0,0.0,Pendleton
2019-03-12,47.98,29.84,37.98,287.36,0.0,0.16,Pendleton
