date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2019-01-01,37.79,11.53,9.54,220.97,0.0,0.0,Klamath_Falls
2019-01-02,42.21,14.77,9.54,219.39,0.0,0.0,Klamath_Falls
2019-01-03,41.09,20.03,9.54,125.33,0.0,0.0,Klamath_Falls
2019-01-04,48.63,23.19,9.54,166.32,0.0,0.0,Klamath_Falls
2019-01-05,44.0,31.85,9.54,96.16,0.0,0.0,Klamath_Falls
2019-01-06,34.68,26.62,9.61,57.29,0.0,0.07,Klamath_Falls
2019-01-07,37.12,11.15,9.64,146.38,0.0,0.03,Klamath_Falls
2019-01-08,47.95,35.72,9.64,94.88,0.0,0.0,Klamath_Falls
2019-01-09,45.89,35.06,9.78,149.8,0.0,0.14,Klamath_Falls
2019-01-10,46.98,28.28,9.8,199.3,0.0,0.02,Klamath_Falls
2019-01-11,42.21,26.94,9.8,67.97,0.0,0.0,Klamath_Falls
2019-01-12,50.82,24.16,9.8,217.52,0.0,0.0,Klamath_Falls
2019-01-13,42.89,24.45,9.8,231.12,0.0,0.0,Klamath_Falls
2019-01-14,42.52,19.59,9.8,196.23,0.0,0.0,Klamath_Falls
2019-01-15,43.64,27.07,9.82,94.48,0.0,0.02,Klamath_Falls
2019-01-16,42.12,32.28,9.98,61.36,0.0,0.16,Klamath_Falls
2019-01-17,42.79,31.06,10.16,139.81,0.0,0.18,Klamath_Falls
2019-01-18,36.6,28.89,10.59,47.55,0.0,0.43,Klamath_Falls
2019-01-19,41.63,33.13,10.74,76.76,0.0,0.15,Klamath_Falls
2019-01-20,46.56,31.65,11.01,85.65,0.0,0.27,Klamath_Falls
2019-01-21,38.27,25.06,11.02,235.39,0.0,0.01,Klamath_Falls
2019-01-22,40.7,24.83,11.03,182.74,0.0,0.01,Klamath_Falls
2019-01-23,49.42,26.03,11.03,229.24,0.0,0.0,Klamath_Falls
2019-01-24,35.37,22.39,11.03,132.62,0.0,0.0,Klamath_Falls
2019-01-25,39.74,18.88,11.03,155.79,0.0,0.0,Klamath_Falls
2019-01-26,47.92,20.83,11.07,207.1,0.0,0.04,Klamath_Falls
2019-01-27,58.11,24.22,11.07,267.27,0.0,0.0,Klamath_Falls
2019-01-28,46.23,24.88,11.07,157.66,0.0,0.0,Klamath_Falls
2019-01-29,50.88,27.06,11.07,244.31,0.0,0.0,Klamath_Falls
2019-01-30,55.69,21.3,11.07,286.23,0.0,0.0,Klamath_Falls
2019-01-31,56.92,21.36,11.07,287.24,0.0,0.0,Klamath_Falls
2019-02-01,46.76,38.77,11.07,75.66,0.0,0.0,Klamath_Falls
2019-02-02,45.49,29.65,11.1,90.4,0.0,0.03,Klamath_Falls
2019-02-03,41.1,24.99,11.19,128.51,0.0,0.09,Klamath_Falls
2019-02-04,32.12,8.52,11.44,89.13,0.0,0.25,Klamath_Falls
2019-02-05,28.9,14.57,11.46,146.52,0.0,0.02,Klamath_Falls
2019-02-06,31.43,5.3,11.47,318.39,0.0,0.01,Klamath_Falls
2019-02-07,26.46,3.57,11.47,233.82,0.0,0.0,Klamath_Falls
2019-02-08,30.32,16.87,11.48,204.47,0.0,0.01,Klamath_Falls
2019-02-09,31.42,4.76,11.63,166.86,0.0,0.15,Klamath_Falls
2019-02-10,30.41,4.58,11.71,289.65,0.0,0.08,Klamath_Falls
2019-02-11,37.08,23.2,11.71,241.48,0.0,0.0,Klamath_Falls
2019-02-12,34.25,24.96,11.72,145.98,0.0,0.01,Klamath_Falls
2019-02-13,38.63,29.44,12.12,168.26,0.0,0.4,Klamath_Falls
2019-02-14,45.62,28.69,12.97,261.56,0.0,0.85,Klamath_Falls
2019-02-15,35.91,22.38,13.02,294.05,0.0,0.05,Klamath_Falls
2019-02-16,34.74,21.89,13.03,337.01,0.0,0.01,Klamath_Falls
2019-02-17,31.47,17.7,13.05,349.67,0.0,0.02,Klamath_Falls
2019-02-18,34.08,13.18,13.06,376.46,0.0,0.01,Klamath_Falls
2019-02-19,34.98,11.11,13.12,316.92,0.0,0.06,Klamath_Falls
2019-02-20,35.11,19.04,13.2,305.32,0.0,0.08,Klamath_Falls
2019-02-21,30.39,14.07,13.2,278.79,0.0,0.0,Klamath_Falls
2019-02-22,37.67,7.82,13.21,392.56,0.0,0.01,Klamath_Falls
2019-02-23,38.09,24.87,13.23,238.37,0.0,0.02,Klamath_Falls
2019-02-24,41.69,31.37,13.25,130.08,0.0,0.02,Klamath_Falls
2019-02-25,41.82,31.18,13.56,108.25,0.0,0.31,Klamath_Falls
2019-02-26,38.88,25.3,13.95,147.11,0.0,0.39,Klamath_Falls
2019-02-27,46.76,26.68,14.09,291.04,0.0,0.14,Klamath_Falls
2019-02-28,38.0,13.14,14.07,376.14,0.0,14.07,Klamath_Falls
2019-03-01,41.83,26.82,14.07,351.69,0.0,0.0,Klamath_Falls
2019-03-02,40.02,28.71,14.06,231.56,0.0,14.06,Klamath_Falls
