date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2019-01-01,32.16,16.96,15.29,156.37,0.0,0.0,Ontario
2019-01-02,30.09,16.05,15.29,97.45,0.0,0.0,Ontario
2019-01-03,30.72,15.69,15.29,97.92,0.0,0.0,Ontario
2019-01-04,32.68,19.92,15.29,92.85,0.0,0.0,Ontario
2019-01-05,33.35,20.1,15.29,81.46,0.0,0.0,Ontario
2019-01-06,49.88,26.22,15.3,135.32,0.0,0.01,Ontario
2019-01-07,42.79,23.08,15.31,208.86,0.0,0.01,Ontario
2019-01-08,37.14,21.55,15.31,109.13,0.0,0.0,Ontario
2019-01-09,39.88,28.84,15.31,59.69,0.0,0.0,Ontario
2019-01-10,48.71,29.79,15.31,168.54,0.0,0.0,Ontario
2019-01-11,43.61,21.36,15.31,174.83,0.0,0.0,Ontario
2019-01-12,41.01,22.34,15.31,157.14,0.0,0.0,Ontario
2019-01-13,30.71,19.48,15.31,60.44,0.0,0.0,Ontario
2019-01-14,35.7,19.77,15.31,181.62,0.0,0.0,Ontario
2019-01-15,30.46,19.17,15.35,61.17,0.0,0.04,Ontario
2019-01-16,34.0,20.22,15.61,76.34,0.0,0.26,Ontario
2019-01-17,48.08,33.57,15.78,86.38,0.0,0.17,Ontario
2019-01-18,45.32,33.69,15.93,128.74,0.0,0.15,Ontario
2019-01-19,39.75,35.45,16.49,58.35,0.0,0.56,Ontario
2019-01-20,44.27,35.93,16.58,80.06,0.0,0.09,Ontario
2019-01-21,43.03,30.48,16.58,220.57,0.0,0.0,Ontario
2019-01-22,37.24,25.59,16.65,137.96,0.0,0.07,Ontario
2019-01-23,39.74,29.76,16.69,164.28,0.0,0.04,Ontario
2019-01-24,46.1,30.91,16.69,228.93,0.0,0.0,Ontario
2019-01-25,44.21,27.0,16.69,211.85,0.0,0.0,Ontario
2019-01-26,46.53,24.81,16.69,237.54,0.0,0.0,Ontario
2019-01-27,46.41,26.33,16.69,230.77,0.0,0.0,Ontario
2019-01-28,46.29,28.23,16.69,207.64,0.0,0.0,Ontario
2019-01-29,43.04,20.34,16.69,253.15,0.0,0.0,Ontario
2019-01-30,40.8,20.4,16.7,241.08,0.0,0.01,Ontario
2019-01-31,43.12,20.22,16.7,246.49,0.0,0.0,Ontario
2019-02-01,40.86,23.65,16.72,174.54,0.0,0.02,Ontario
2019-02-02,44.27,33.39,17.28,113.37,0.0,0.56,Ontario
2019-02-03,52.68,37.53,17.76,108.18,0.0,0.48,Ontario
2019-02-04,48.93,34.89,17.87,101.86,0.0,0.11,Ontario
2019-02-05,39.07,29.03,17.87,226.85,0.0,0.0,Ontario
2019-02-06,34.37,21.25,17.87,283.53,0.0,0.0,Ontario
2019-02-07,30.75,14.58,17.9,288.08,0.0,0.03,Ontario
2019-02-08,31.69,19.44,17.92,186.65,0.0,0.02,Ontario
2019-02-09,37.88,27.51,17.94,135.42,0.0,0.02,Ontario
2019-02-10,35.02,24.05,17.95,251.72,0.0,0.01,Ontario
2019-02-11,41.23,26.77,17.95,59.69,0.0,0.0,Ontario
2019-02-12,38.53,27.12,17.95,106.38,0.0,0.0,Ontario
2019-02-13,38.77,33.92,18.17,54.97,0.0,0.22,Ontario
2019-02-14,44.96,35.39,18.96,35.76,0.0,0.79,Ontario
2019-02-15,45.59,31.67,18.97,124.28,0.0,0.01,Ontario
2019-02-16,43.42,29.95,19.0,158.15,0.0,0.03,Ontario
2019-02-17,41.88,30.19,19.0,217.2,0.0,0.0,Ontario
2019-02-18,37.78,24.85,19.01,290.44,0.0,0.01,Ontario
2019-02-19,36.82,24.19,19.01,153.98,0.0,0.0,Ontario
2019-02-20,37.78,27.31,19.02,146.31,0.0,0.01,Ontario
2019-02-21,38.1,24.93,19.02,183.9,0.0,0.0,Ontario
2019-02-22,37.32,19.48,19.02,288.44,0.0,0.0,Ontario
2019-02-23,44.57,29.28,19.13,186.64,0.0,0.11,Ontario
2019-02-24,49.93,31.96,19.15,65.15,0.0,0.02,Ontario
2019-02-25,54.93,33.24,19.19,75.49,0.0,0.04,Ontario
2019-02-26,43.83,27.78,19.26,138.07,0.0,0.07,Ontario
2019-02-27,40.17,27.86,19.91,161.53,0.0,0.65,Ontario
2019-02-28,47.05,28.96,19.92,297.06,0.0,0.01,Ontario
2019-03-01,43.77,24.91,19.92,271.75,0.0,0.0,Ontario
2019-03-02,45.95,22.6,19.92,394.29,0.0,0.0,Ontario
2019-03-03,43.71,22.1,19.92,343.99,0.0,0.0,Ontario
