date,max_temp_f,min_temp_f,cum_precip_in,solar_langley,wind_speed_mph,daily_precip_in,location
2015-01-01,38.91,11.41,15.37,208.13,0.0,0.0,Klamath_Falls
2015-01-02,44.07,14.34,15.37,203.73,0.0,0.0,Klamath_Falls
2015-01-03,48.0,23.8,15.37,191.73,0.0,0.0,Klamath_Falls
2015-01-04,47.68,30.38,15.37,123.42,0.0,0.0,Klamath_Falls
2015-01-05,49.62,27.43,15.37,118.62,0.0,0.0,Klamath_Falls
2015-01-06,52.44,26.76,15.37,202.03,0.0,0.0,Klamath_Falls
2015-01-07,56.16,24.75,15.37,212.73,0.0,0.0,Klamath_Falls
2015-01-08,51.13,23.17,15.37,193.43,0.0,0.0,Klamath_Falls
2015-01-09,46.27,28.77,15.37,144.62,0.0,0.0,Klamath_Falls
2015-01-10,50.4,29.91,15.39,144.12,0.0,0.02,Klamath_Falls
2015-01-11,41.2,22.8,15.41,90.71,0.0,0.02,Klamath_Falls
2015-01-12,43.72,28.08,15.44,83.41,0.0,0.03,Klamath_Falls
2015-01-13,46.26,23.83,15.44,224.74,0.0,0.0,Klamath_Falls
2015-01-14,43.5,18.64,15.44,191.73,0.0,0.0,Klamath_Falls
2015-01-15,43.38,25.13,15.44,59.01,0.0,0.0,Klamath_Falls
2015-01-16,48.63,36.7,15.6,149.82,0.0,0.16,Klamath_Falls
2015-01-17,53.03,36.81,15.63,96.32,0.0,0.03,Klamath_Falls
2015-01-18,52.54,29.58,15.79,220.63,0.0,0.16,Klamath_Falls
2015-01-19,46.99,22.09,15.79,237.24,0.0,0.0,Klamath_Falls
2015-01-20,45.18,27.98,15.79,233.44,0.0,0.0,Klamath_Falls
2015-01-21,47.01,22.03,15.79,239.14,0.0,0.0,Klamath_Falls
2015-01-22,45.85,26.34,15.79,152.82,0.0,0.0,Klamath_Falls
2015-01-23,50.65,23.96,15.79,195.43,0.0,0.0,Klamath_Falls
2015-01-24,59.07,24.08,15.79,243.64,0.0,0.0,Klamath_Falls
2015-01-25,56.62,26.64,15.79,231.64,0.0,0.0,Klamath_Falls
2015-01-26,57.78,29.9,15.79,215.03,0.0,0.0,Klamath_Falls
2015-01-27,56.27,30.27,15.79,189.73,0.0,0.0,Klamath_Falls
2015-01-28,55.52,27.28,15.79,242.44,0.0,0.0,Klamath_Falls
2015-01-29,54.24,24.51,15.79,248.54,0.0,0.0,Klamath_Falls
2015-01-30,55.76,30.6,15.79,262.14,0.0,0.0,Klamath_Falls
2015-01-31,55.43,18.78,15.79,270.14,0.0,0.0,Klamath_Falls
2015-02-01,49.99,23.72,15.84,132.22,0.0,0.05,Klamath_Falls
2015-02-02,49.06,39.29,16.4,69.81,0.0,0.56,Klamath_Falls
2015-02-03,54.36,39.52,16.53,107.12,0.0,0.13,Klamath_Falls
2015-02-04,53.6,32.68,16.53,96.02,0.0,0.0,Klamath_Falls
2015-02-05,51.97,40.79,16.81,100.72,0.0,0.28,Klamath_Falls
2015-02-06,51.17,39.58,17.31,55.11,0.0,0.5,Klamath_Falls
2015-02-07,51.84,40.55,17.39,182.73,0.0,0.08,Klamath_Falls
2015-02-08,52.93,39.4,17.39,97.62,0.0,0.0,Klamath_Falls
2015-02-09,51.34,30.13,17.46,228.14,0.0,0.07,Klamath_Falls
2015-02-10,46.62,22.38,17.46,238.04,0.0,0.0,Klamath_Falls
2015-02-11,52.34,28.08,17.46,205.83,0.0,0.0,Klamath_Falls
2015-02-12,56.64,27.48,17.46,260.84,0.0,0.0,Klamath_Falls
2015-02-13,54.67,28.86,17.46,194.33,0.0,0.0,Klamath_Falls
2015-02-14,64.32,26.13,17.46,332.15,0.0,0.0,Klamath_Falls
2015-02-15,54.73,33.15,17.46,308.05,0.0,0.0,Klamath_Falls
2015-02-16,56.31,33.36,17.46,329.65,0.0,0.0,Klamath_Falls
2015-02-17,63.22,23.53,17.46,331.95,0.0,0.0,Klamath_Falls
2015-02-18,65.82,24.75,17.46,344.25,0.0,0.0,Klamath_Falls
2015-02-19,61.6,23.59,17.46,341.25,0.0,0.0,Klamath_Falls
2015-02-20,55.42,21.16,17.46,347.65,0.0,0.0,Klamath_Falls
2015-02-21,52.01,22.86,17.46,366.06,0.0,0.0,Klamath_Falls
2015-02-22,45.36,26.7,17.46,359.86,0.0,0.0,Klamath_Falls
2015-02-23,50.2,25.08,17.46,380.06,0.0,0.0,Klamath_Falls
2015-02-24,58.46,13.52,17.46,374.26,0.0,0.0,Klamath_Falls
2015-02-25,57.98,21.89,17.46,333.95,0.0,0.0,Klamath_Falls
2015-02-26,50.41,28.81,17.48,250.14,0.0,0.02,Klamath_Falls
2015-02-27,46.88,27.88,17.49,276.74,0.0,0.01,Klamath_Falls
2015-02-28,43.01,28.44,17.53,263.14,0.0,0.04,Klamath_Falls
2015-03-01,47.31,19.47,17.53,405.46,0.0,0.0,Klamath_Falls
2015-03-02,49.04,25.0,17.53,352.45,0.0,0.0,Klamath_Falls
2015-03-03,47.35,17.84,17.53,412.96,0.0,0.0,Klamath_Falls
2015-03-04,56.28,16.62,17.53,422.16,0.0,0.0,Klamath_Falls
2015-03-05,62.14,18.88,17.53,414.96,0.0,0.0,Klamath_Falls
2015-03-06,64.61,20.49,17.53,421.86,0.0,0.0,Klamath_Falls
2015-03-07,67.42,22.5,17.53,429.56,0.0,0.0,Klamath_Falls
2015-03-08,68.36,24.28,17.53,435.96,0.0,0.0,Klamath_Falls
2015-03-09,69.12,22.62,17.53,437.56,0.0,0.0,Klamath_Falls
2015-03-10,60.82,25.03,17.53,220.53,0.0,0.0,Klamath_Falls
2015-03-11,52.97,41.94,17.78,142.02,0.0,0.25,Klamath_Falls
2015-03-12,57.31,31.59,17.78,388.86,0.0,0.0,Klamath_Falls
2015-03-13,66.55,34.43,17.78,289.54,0.0,0.0,Klamath_Falls
2015-03-14,61.88,46.46,18.02,126.12,0.0,0.24,Klamath_Falls
2015-03-15,63.66,41.79,18.06,258.74,0.0,0.04,Klamath_Falls
2015-03-16,48.32,38.12,18.24,113.62,0.0,0.18,Klamath_Falls
2015-03-17,55.34,34.38,18.42,325.75,0.0,0.18,Klamath_Falls
2015-03-18,59.47,25.42,18.42,483.07,0.0,0.0,Klamath_Falls
2015-03-19,65.74,25.54,18.42,454.77,0.0,0.0,Klamath_Falls
