datetime,AVG_TMP
2018-06-20,73.4
2018-06-21,69.5
2018-06-22,68.86
2018-06-23,67.56
2018-06-24,74.01
2018-06-25,64.82
2018-06-26,65.6
2018-06-27,66.02
2018-06-28,64.42
2018-06-29,65.59
2018-06-30,70.82
2018-07-01,71.64
2018-07-02,65.89
2018-07-03,63.91
2018-07-04,67.24
2018-07-05,68.85
2018-07-06,69.31
2018-07-07,67.0
2018-07-08,69.15
2018-07-09,70.89
2018-07-10,69.47
2018-07-11,73.17
2018-07-12,79.75
2018-07-13,80.99
2018-07-14,84.54
2018-07-15,77.42
2018-07-16,81.22
2018-07-17,82.59
2018-07-18,74.56
2018-07-19,74.71
2018-07-20,70.42
2018-07-21,69.66
2018-07-22,73.0
2018-07-23,78.28
2018-07-24,81.11
2018-07-25,80.47
2018-07-26,80.59
2018-07-27,77.58
2018-07-28,75.96
2018-07-29,77.46
2018-07-30,77.12
2018-07-31,77.52
2018-08-01,74.14
2018-08-02,73.17
2018-08-03,68.96
2018-08-04,69.53
2018-08-05,71.72
2018-08-06,72.84
2018-08-07,75.5
2018-08-08,78.35
2018-08-09,80.28
2018-08-10,77.69
2018-08-11,69.04
2018-08-12,69.64
2018-08-13,72.7
2018-08-14,76.12
2018-08-15,76.35
2018-08-16,74.9
2018-08-17,71.87
2018-08-18,71.11
2018-08-19,71.74
2018-08-20,71.8
2018-08-21,73.02
2018-08-22,74.04
2018-08-23,71.28
2018-08-24,64.1
2018-08-25,64.59
2018-08-26,63.68
2018-08-27,69.68
2018-08-28,69.83
2018-08-29,69.99
2018-08-30,67.92
2018-08-31,67.69
2018-09-01,66.17
2018-09-02,68.9
2018-09-03,67.96
2018-09-04,68.72
2018-09-05,71.48
2018-09-06,71.15
2018-09-07,70.5
2018-09-08,62.91
2018-09-09,65.93
2018-09-10,62.62
2018-09-11,62.5
2018-09-12,60.44
2018-09-13,58.92
2018-09-14,57.93
2018-09-15,56.1
2018-09-16,55.5
2018-09-17,57.94
2018-09-18,60.0
2018-09-19,56.53
2018-09-20,58.86
2018-09-21,63.04
2018-09-22,57.5
2018-09-23,59.46
2018-09-24,57.34
2018-09-25,62.84
2018-09-26,66.19
2018-09-27,67.32
2018-09-28,66.46
2018-09-29,60.33
2018-09-30,60.61
2018-10-01,54.03
2018-10-02,63.97
2018-10-03,64.52
2018-10-04,57.94
2018-10-05,45.22
2018-10-06,56.33
2018-10-07,53.72
2018-10-08,60.07
2018-10-09,56.66
2018-10-10,53.0
2018-10-11,53.42
2018-10-12,56.4
2018-10-13,56.48
2018-10-14,52.22
2018-10-15,54.98
2018-10-16,55.62
2018-10-17,58.8
2018-10-18,57.32
2018-10-19,58.94
2018-10-20,60.42
2018-10-21,58.38
2018-10-22,55.9
2018-10-23,47.34
2018-10-24,50.92
2018-10-25,50.77
2018-10-26,54.32
2018-10-27,61.11
2018-10-28,57.38
2018-10-29,50.07
2018-10-30,48.03
2018-10-31,48.56
2018-11-01,53.84
2018-11-02,53.15
2018-11-03,50.91
2018-11-04,46.95
2018-11-05,47.93
2018-11-06,43.11
2018-11-07,41.76
2018-11-08,41.95
2018-11-09,42.04
2018-11-10,40.77
2018-11-11,44.1
2018-11-12,45.74
2018-11-13,44.2
2018-11-14,42.34
2018-11-15,44.26
2018-11-16,43.7
2018-11-17,46.47
2018-11-18,46.04
2018-11-19,43.83
2018-11-20,40.58
2018-11-21,51.2
2018-11-22,43.36
2018-11-23,45.51
2018-11-24,46.62
2018-11-25,43.47
2018-11-26,46.86
2018-11-27,48.44
2018-11-28,44.32
2018-11-29,46.52
2018-11-30,46.58
2018-12-01,40.21
2018-12-02,37.52
2018-12-03,30.34
2018-12-04,34.72
2018-12-05,42.72
2018-12-06,38.99
2018-12-07,33.51
2018-12-08,43.9
2018-12-09,39.21
2018-12-10,41.62
2018-12-11,36.42
2018-12-12,40.62
2018-12-13,39.9
2018-12-14,43.14
2018-12-15,37.79
2018-12-16,48.96
2018-12-17,45.16
2018-12-18,50.4
2018-12-19,42.36
2018-12-20,39.69
2018-12-21,38.37
2018-12-22,31.69
2018-12-23,38.96
2018-12-24,42.18
2018-12-25,40.63
2018-12-26,33.17
2018-12-27,36.54
2018-12-28,34.53
2018-12-29,31.26
2018-12-30,37.36
2018-12-31,31.4
2019-01-01,32.7
2019-01-02,32.74
2019-01-03,33.67
2019-01-04,34.36
2019-01-05,41.77
2019-01-06,36.81
2019-01-07,35.17
2019-01-08,49.52
2019-01-09,50.76
2019-01-10,47.14
2019-01-11,50.3
2019-01-12,49.34
2019-01-13,45.09
2019-01-14,41.25
2019-01-15,45.08
2019-01-16,47.15
2019-01-17,43.08
2019-01-18,40.82
2019-01-19,46.28
2019-01-20,42.94
2019-01-21,40.53
2019-01-22,39.17
2019-01-23,40.38
2019-01-24,40.96
2019-01-25,36.98
2019-01-26,36.12
2019-01-27,38.72
2019-01-28,38.45
2019-01-29,43.18
2019-01-30,43.68
2019-01-31,42.49
2019-02-01,41.55
2019-02-02,45.94
2019-02-03,40.94
2019-02-04,34.41
2019-02-05,33.42
2019-02-06,33.6
2019-02-07,31.14
2019-02-08,36.07
2019-02-09,32.77
2019-02-10,32.29
2019-02-11,39.84
2019-02-12,42.34
2019-02-13,37.66
2019-02-14,45.4
2019-02-15,40.08
2019-02-16,40.1
2019-02-17,32.57
2019-02-18,35.39
2019-02-19,32.33
2019-02-20,38.0
2019-02-21,37.72
2019-02-22,36.25
2019-02-23,39.56
2019-02-24,44.04
2019-02-25,40.48
2019-02-26,32.96
2019-02-27,33.33
2019-02-28,34.4
2019-03-01,38.39
2019-03-02,42.16
2019-03-03,43.5
2019-03-04,41.62
2019-03-05,37.21
2019-03-06,43.42
2019-03-07,37.7
2019-03-08,40.01
2019-03-09,40.04
2019-03-10,43.59
2019-03-11,43.27
2019-03-12,41.42
2019-03-13,42.1
2019-03-14,44.3
2019-03-15,49.49
2019-03-16,49.12
2019-03-17,52.72
2019-03-18,55.08
2019-03-19,56.18
2019-03-20,57.8
2019-03-21,49.62
2019-03-22,42.84
2019-03-23,44.11
2019-03-24,47.25
2019-03-25,47.2
2019-03-26,47.0
2019-03-27,49.8
2019-03-28,48.68
2019-03-29,46.89
2019-03-30,50.55
2019-03-31,51.92
2019-04-01,51.58
2019-04-02,55.16
2019-04-03,54.71
2019-04-04,54.18
2019-04-05,51.57
2019-04-06,52.98
2019-04-07,56.97
2019-04-08,53.6
2019-04-09,46.34
2019-04-10,47.38
2019-04-11,47.78
2019-04-12,52.93
2019-04-13,49.98
2019-04-14,49.68
2019-04-15,42.86
2019-04-16,50.64
2019-04-17,56.78
2019-04-18,62.3
2019-04-19,62.68
2019-04-20,53.79
2019-04-21,54.48
2019-04-22,57.82
2019-04-23,62.79
2019-04-24,66.38
2019-04-25,62.04
2019-04-26,57.23
2019-04-27,53.38
2019-04-28,51.1
2019-04-29,51.55
2019-04-30,51.62
2019-05-01,52.02
2019-05-02,51.4
2019-05-03,56.32
2019-05-04,59.96
2019-05-05,62.13
2019-05-06,61.97
2019-05-07,61.76
2019-05-08,61.67
2019-05-09,64.78
2019-05-10,65.28
2019-05-11,66.36
2019-05-12,64.03
2019-05-13,60.24
2019-05-14,57.23
2019-05-15,58.42
2019-05-16,55.7
2019-05-17,54.77
2019-05-18,53.92
2019-05-19,51.42
2019-05-20,52.94
2019-05-21,50.26
2019-05-22,57.52
2019-05-23,62.76
2019-05-24,61.3
2019-05-25,54.14
2019-05-26,54.84
2019-05-27,61.1
2019-05-28,63.62
2019-05-29,63.52
2019-05-30,65.3
2019-05-31,68.18
2019-06-01,72.02
2019-06-02,71.41
2019-06-03,69.81
2019-06-04,66.09
2019-06-05,66.24
2019-06-06,59.94
2019-06-07,53.38
2019-06-08,56.74
2019-06-09,64.83
2019-06-10,70.98
2019-06-11,75.71
2019-06-12,77.4
2019-06-13,74.22
2019-06-14,73.33
2019-06-15,69.06
2019-06-16,70.18
2019-06-17,70.46
2019-06-18,70.36
2019-06-19,67.0
2019-06-20,60.04
2019-06-21,59.74
2019-06-22,64.51
2019-06-23,65.94
2019-06-24,65.35
2019-06-25,62.72
2019-06-26,59.53
2019-06-27,59.46
2019-06-28,61.16
2019-06-29,64.37
2019-06-30,67.44
2019-07-01,70.25
2019-07-02,68.35
2019-07-03,65.05
2019-07-04,66.48
2019-07-05,70.24
2019-07-06,67.71
2019-07-07,66.65
2019-07-08,66.72
2019-07-09,67.51
2019-07-10,70.24
2019-07-11,72.35
2019-07-12,73.45
2019-07-13,73.42
2019-07-14,71.97
2019-07-15,69.96
2019-07-16,73.03
2019-07-17,70.16
2019-07-18,72.04
2019-07-19,68.33
2019-07-20,69.46
2019-07-21,73.68
2019-07-22,77.42
2019-07-23,73.8
2019-07-24,70.32
2019-07-25,75.68
2019-07-26,75.72
2019-07-27,72.96
2019-07-28,74.32
2019-07-29,71.19
2019-07-30,72.2
2019-07-31,70.05
2019-08-01,75.02
2019-08-02,71.91
2019-08-03,76.65
2019-08-04,79.16
2019-08-05,79.76
2019-08-06,79.12
2019-08-07,78.36
2019-08-08,70.08
2019-08-09,66.61
2019-08-10,62.44
2019-08-11,67.15
2019-08-12,69.28
2019-08-13,71.52
2019-08-14,75.0
2019-08-15,73.83
2019-08-16,70.16
2019-08-17,68.55
2019-08-18,71.66
2019-08-19,72.67
2019-08-20,72.95
2019-08-21,65.19
2019-08-22,70.84
2019-08-23,71.42
2019-08-24,73.22
2019-08-25,72.49
2019-08-26,73.68
2019-08-27,78.76
2019-08-28,77.35
2019-08-29,75.84
2019-08-30,75.83
2019-08-31,71.81
2019-09-01,71.39
2019-09-02,70.06
2019-09-03,71.32
2019-09-04,74.28
2019-09-05,79.2
2019-09-06,70.75
2019-09-07,67.06
2019-09-08,64.56
2019-09-09,62.2
2019-09-10,63.48
2019-09-11,65.52
2019-09-12,68.01
2019-09-13,67.5
2019-09-14,69.72
2019-09-15,63.21
2019-09-16,59.22
2019-09-17,54.92
2019-09-18,58.11
2019-09-19,59.1
2019-09-20,59.08
2019-09-21,60.35
2019-09-22,55.22
2019-09-23,59.58
2019-09-24,65.16
2019-09-25,66.78
2019-09-26,65.69
2019-09-27,62.1
2019-09-28,49.6
2019-09-29,44.22
2019-09-30,49.86
2019-10-01,48.04
2019-10-02,48.28
2019-10-03,53.78
2019-10-04,52.12
2019-10-05,51.04
2019-10-06,54.64
2019-10-07,55.82
2019-10-08,55.08
2019-10-09,45.08
2019-10-10,48.94
2019-10-11,50.37
2019-10-12,48.93
2019-10-13,53.89
2019-10-14,51.24
2019-10-15,51.75
2019-10-16,49.54
2019-10-17,51.78
2019-10-18,54.14
2019-10-19,51.47
2019-10-20,49.3
2019-10-21,54.15
2019-10-22,52.1
2019-10-23,54.88
2019-10-24,54.74
2019-10-25,55.5
2019-10-26,48.02
2019-10-27,42.82
2019-10-28,42.88
2019-10-29,40.7
2019-10-30,46.32
2019-10-31,42.61
2019-11-01,47.36
2019-11-02,52.02
2019-11-03,49.74
2019-11-04,51.89
2019-11-05,48.92
2019-11-06,53.26
2019-11-07,48.62
2019-11-08,51.5
2019-11-09,48.36
2019-11-10,52.78
2019-11-11,53.54
2019-11-12,52.86
2019-11-13,49.56
2019-11-14,48.24
2019-11-15,49.78
2019-11-16,50.76
2019-11-17,49.99
2019-11-18,46.74
2019-11-19,49.24
2019-11-20,41.84
2019-11-21,42.32
2019-11-22,40.9
2019-11-23,40.75
2019-11-24,38.53
2019-11-25,37.04
2019-11-26,34.81
2019-11-27,36.78
2019-11-28,34.05
2019-11-29,29.77
2019-11-30,35.88
2019-12-01,45.34
2019-12-02,43.64
2019-12-03,42.98
2019-12-04,34.53
2019-12-05,37.51
2019-12-06,50.06
2019-12-07,44.42
2019-12-08,44.3
2019-12-09,39.02
2019-12-10,36.94
2019-12-11,38.52
2019-12-12,44.9
2019-12-13,40.73
2019-12-14,38.54
2019-12-15,38.92
2019-12-16,36.1
2019-12-17,35.84
2019-12-18,41.27
2019-12-19,46.96
2019-12-20,52.8
2019-12-21,50.17
2019-12-22,41.51
2019-12-23,38.58
2019-12-24,35.2
2019-12-25,37.09
2019-12-26,33.08
2019-12-27,32.93
2019-12-28,35.83
2019-12-29,34.18
2019-12-30,40.47
2019-12-31,41.58
2020-01-01,47.28
2020-01-02,43.06
2020-01-03,37.75
2020-01-04,42.86
2020-01-05,39.84
2020-01-06,40.29
2020-01-07,35.64
2020-01-08,40.56
2020-01-09,37.48
2020-01-10,38.83
2020-01-11,40.09
2020-01-12,40.53
2020-01-13,37.44
2020-01-14,37.28
2020-01-15,38.07
2020-01-16,33.45
2020-01-17,34.6
2020-01-18,39.94
2020-01-19,37.67
2020-01-20,41.1
2020-01-21,42.99
2020-01-22,40.64
2020-01-23,43.76
2020-01-24,45.24
2020-01-25,46.51
2020-01-26,48.75
2020-01-27,44.72
2020-01-28,46.31
2020-01-29,40.72
2020-01-30,46.3
2020-01-31,48.38
2020-02-01,47.48
2020-02-02,37.64
2020-02-03,34.36
2020-02-04,31.39
2020-02-05,39.12
2020-02-06,43.66
2020-02-07,42.02
2020-02-08,39.81
2020-02-09,38.21
2020-02-10,40.42
2020-02-11,42.71
2020-02-12,41.95
2020-02-13,39.94
2020-02-14,43.48
2020-02-15,39.23
2020-02-16,44.6
2020-02-17,40.11
2020-02-18,39.86
2020-02-19,42.33
2020-02-20,45.24
2020-02-21,45.38
2020-02-22,46.26
2020-02-23,46.18
2020-02-24,43.46
2020-02-25,45.02
2020-02-26,46.53
2020-02-27,47.19
2020-02-28,46.77
2020-02-29,41.38
2020-03-01,37.83
2020-03-02,42.04
2020-03-03,46.12
2020-03-04,47.48
2020-03-05,47.98
2020-03-06,46.08
2020-03-07,41.47
2020-03-08,39.53
2020-03-09,46.28
2020-03-10,46.42
2020-03-11,48.1
2020-03-12,46.52
2020-03-13,44.5
2020-03-14,42.04
2020-03-15,36.17
2020-03-16,43.6
2020-03-17,41.92
2020-03-18,46.32
2020-03-19,46.0
2020-03-20,47.51
2020-03-21,50.42
2020-03-22,50.16
2020-03-23,45.89
2020-03-24,41.82
2020-03-25,39.36
2020-03-26,42.79
2020-03-27,43.64
2020-03-28,47.78
2020-03-29,50.88
2020-03-30,50.82
2020-03-31,45.75
2020-04-01,41.74
2020-04-02,41.58
2020-04-03,42.14
2020-04-04,42.56
2020-04-05,48.74
2020-04-06,49.7
2020-04-07,52.92
2020-04-08,56.4
2020-04-09,58.54
2020-04-10,56.14
2020-04-11,55.56
2020-04-12,53.26
2020-04-13,48.54
2020-04-14,52.32
2020-04-15,51.44
2020-04-16,54.27
2020-04-17,55.1
2020-04-18,51.96
2020-04-19,56.44
2020-04-20,52.94
2020-04-21,55.13
2020-04-22,50.5
2020-04-23,55.38
2020-04-24,57.52
2020-04-25,58.62
2020-04-26,61.63
2020-04-27,60.78
2020-04-28,64.47
2020-04-29,64.16
2020-04-30,57.64
2020-05-01,53.18
2020-05-02,53.38
2020-05-03,48.06
2020-05-04,52.51
2020-05-05,59.78
2020-05-06,52.58
2020-05-07,58.27
2020-05-08,65.64
2020-05-09,69.19
2020-05-10,66.84
2020-05-11,60.04
2020-05-12,55.24
2020-05-13,50.41
2020-05-14,53.33
2020-05-15,53.71
2020-05-16,57.07
2020-05-17,56.0
2020-05-18,51.04
2020-05-19,55.62
2020-05-20,57.6
2020-05-21,56.47
2020-05-22,51.8
2020-05-23,53.23
2020-05-24,59.02
2020-05-25,65.72
2020-05-26,68.4
2020-05-27,70.66
2020-05-28,74.4
2020-05-29,74.78
2020-05-30,62.72
2020-05-31,60.44
2020-06-01,66.36
2020-06-02,65.89
2020-06-03,65.91
2020-06-04,65.72
2020-06-05,61.56
2020-06-06,54.9
2020-06-07,50.67
2020-06-08,55.32
2020-06-09,63.65
2020-06-10,64.92
2020-06-11,68.13
2020-06-12,57.54
2020-06-13,55.24
2020-06-14,62.18
2020-06-15,56.52
2020-06-16,56.8
2020-06-17,60.58
2020-06-18,66.37
2020-06-19,69.82
2020-06-20,71.65
2020-06-21,72.29
2020-06-22,73.06
2020-06-23,77.58
2020-06-24,71.62
2020-06-25,72.02
2020-06-26,74.94
2020-06-27,69.66
2020-06-28,60.89
2020-06-29,64.8
2020-06-30,63.49
2020-07-01,62.74
2020-07-02,64.8
2020-07-03,66.86
2020-07-04,65.94
2020-07-05,66.35
2020-07-06,64.55
2020-07-07,63.12
2020-07-08,65.88
2020-07-09,66.74
2020-07-10,71.56
2020-07-11,72.53
2020-07-12,68.62
2020-07-13,70.34
2020-07-14,70.4
2020-07-15,74.53
2020-07-16,75.44
2020-07-17,73.48
2020-07-18,74.73
2020-07-19,74.76
2020-07-20,76.86
2020-07-21,78.35
2020-07-22,77.38
2020-07-23,74.88
2020-07-24,72.14
2020-07-25,71.36
2020-07-26,78.38
2020-07-27,83.02
2020-07-28,81.01
2020-07-29,81.74
2020-07-30,79.41
2020-07-31,76.32
2020-08-01,74.94
2020-08-02,74.02
2020-08-03,73.24
2020-08-04,74.46
2020-08-05,73.41
2020-08-06,63.41
2020-08-07,66.96
2020-08-08,69.74
2020-08-09,73.22
2020-08-10,74.78
2020-08-11,74.4
2020-08-12,68.96
2020-08-13,70.46
2020-08-14,74.66
2020-08-15,81.06
2020-08-16,80.6
2020-08-17,78.04
2020-08-18,82.0
2020-08-19,74.31
2020-08-20,71.18
2020-08-21,72.6
2020-08-22,75.59
2020-08-23,73.46
2020-08-24,72.62
2020-08-25,76.33
2020-08-26,70.87
2020-08-27,70.73
2020-08-28,72.33
2020-08-29,71.74
2020-08-30,66.5
2020-08-31,66.39
2020-09-01,75.43
2020-09-02,79.35
2020-09-03,79.04
2020-09-04,77.0
2020-09-05,71.19
2020-09-06,75.82
2020-09-07,74.69
2020-09-08,77.15
2020-09-09,79.23
2020-09-10,70.72
2020-09-11,61.85
2020-09-12,59.12
2020-09-13,56.64
2020-09-14,61.31
2020-09-15,63.63
2020-09-16,62.9
2020-09-17,66.35
2020-09-18,66.78
2020-09-19,65.0
2020-09-20,64.24
2020-09-21,61.57
2020-09-22,64.47
2020-09-23,64.93
2020-09-24,61.82
2020-09-25,55.81
2020-09-26,62.62
2020-09-27,63.95
2020-09-28,69.88
2020-09-29,70.94
2020-09-30,67.88
2020-10-01,70.16
2020-10-02,69.47
2020-10-03,66.41
2020-10-04,64.58
2020-10-05,64.1
2020-10-06,64.35
2020-10-07,60.95
2020-10-08,58.74
2020-10-09,57.79
2020-10-10,54.89
2020-10-11,52.81
2020-10-12,61.99
2020-10-13,61.72
2020-10-14,58.68
2020-10-15,56.68
2020-10-16,59.04
2020-10-17,61.04
2020-10-18,58.33
2020-10-19,59.13
2020-10-20,58.0
2020-10-21,53.62
2020-10-22,45.89
2020-10-23,48.56
2020-10-24,51.12
2020-10-25,45.72
2020-10-26,44.4
2020-10-27,49.76
2020-10-28,51.64
2020-10-29,53.72
2020-10-30,50.94
2020-10-31,52.84
2020-11-01,54.51
2020-11-02,54.7
2020-11-03,52.88
2020-11-04,56.42
2020-11-05,55.09
2020-11-06,49.32
2020-11-07,43.64
2020-11-08,36.4
2020-11-09,32.61
2020-11-10,43.69
2020-11-11,41.63
2020-11-12,34.49
2020-11-13,46.44
2020-11-14,40.17
2020-11-15,46.7
2020-11-16,46.76
2020-11-17,50.64
2020-11-18,46.68
2020-11-19,41.19
2020-11-20,35.92
2020-11-21,34.26
2020-11-22,31.48
2020-11-23,41.16
2020-11-24,43.77
2020-11-25,42.94
2020-11-26,39.7
2020-11-27,34.59
2020-11-28,31.24
2020-11-29,31.06
2020-11-30,34.56
2020-12-01,37.46
2020-12-02,41.57
2020-12-03,43.78
2020-12-04,40.98
2020-12-05,36.56
2020-12-06,41.1
2020-12-07,41.74
2020-12-08,40.8
2020-12-09,42.99
2020-12-10,37.2
2020-12-11,34.74
2020-12-12,41.98
2020-12-13,43.08
2020-12-14,40.54
2020-12-15,40.75
2020-12-16,41.26
2020-12-17,43.39
2020-12-18,38.44
2020-12-19,42.14
2020-12-20,46.99
2020-12-21,43.08
2020-12-22,36.89
2020-12-23,38.09
2020-12-24,29.93
2020-12-25,42.63
2020-12-26,39.34
2020-12-27,34.67
2020-12-28,37.91
2020-12-29,31.34
2020-12-30,39.47
2020-12-31,41.54
2021-01-01,42.88
2021-01-02,37.13
2021-01-03,43.81
2021-01-04,45.53
2021-01-05,37.11
2021-01-06,38.27
2021-01-07,36.6
2021-01-08,42.56
2021-01-09,39.71
2021-01-10,41.05
2021-01-11,37.12
2021-01-12,47.44
2021-01-13,50.94
2021-01-14,46.28
2021-01-15,40.2
2021-01-16,45.04
2021-01-17,38.43
2021-01-18,38.65
2021-01-19,42.57
2021-01-20,38.38
2021-01-21,41.18
2021-01-22,38.86
2021-01-23,39.75
2021-01-24,33.26
2021-01-25,35.76
2021-01-26,33.15
2021-01-27,38.84
2021-01-28,35.72
2021-01-29,41.04
2021-01-30,45.32
2021-01-31,46.48
2021-02-01,48.63
2021-02-02,44.12
2021-02-03,38.3
2021-02-04,37.46
2021-02-05,37.38
2021-02-06,37.41
2021-02-07,35.06
2021-02-08,36.38
2021-02-09,40.99
2021-02-10,41.16
2021-02-11,37.13
2021-02-12,41.08
2021-02-13,42.19
2021-02-14,39.68
2021-02-15,46.44
2021-02-16,43.54
2021-02-17,37.79
2021-02-18,40.39
2021-02-19,44.47
2021-02-20,41.65
2021-02-21,38.83
2021-02-22,41.1
2021-02-23,43.72
2021-02-24,41.0
2021-02-25,41.58
2021-02-26,42.56
2021-02-27,40.78
2021-02-28,42.2
2021-03-01,46.48
2021-03-02,47.29
2021-03-03,46.96
2021-03-04,48.4
2021-03-05,48.32
2021-03-06,43.45
2021-03-07,43.39
2021-03-08,41.25
2021-03-09,40.64
2021-03-10,40.39
2021-03-11,46.39
2021-03-12,45.99
2021-03-13,46.56
2021-03-14,43.22
2021-03-15,39.85
2021-03-16,41.56
2021-03-17,45.12
2021-03-18,50.3
2021-03-19,43.55
2021-03-20,45.18
2021-03-21,45.08
2021-03-22,46.37
2021-03-23,43.02
2021-03-24,42.66
2021-03-25,43.88
2021-03-26,46.22
2021-03-27,51.66
2021-03-28,51.33
2021-03-29,42.6
2021-03-30,44.28
2021-03-31,53.06
2021-04-01,54.46
2021-04-02,53.2
2021-04-03,52.6
2021-04-04,49.96
2021-04-05,47.98
2021-04-06,50.4
2021-04-07,50.2
2021-04-08,49.76
2021-04-09,48.08
2021-04-10,46.73
2021-04-11,45.92
2021-04-12,49.67
2021-04-13,47.83
2021-04-14,49.24
2021-04-15,51.06
2021-04-16,55.21
2021-04-17,56.18
2021-04-18,59.29
2021-04-19,57.11
2021-04-20,57.04
2021-04-21,52.96
2021-04-22,54.16
2021-04-23,51.59
2021-04-24,48.76
2021-04-25,45.09
2021-04-26,46.72
2021-04-27,50.79
2021-04-28,56.14
2021-04-29,62.46
2021-04-30,58.12
2021-05-01,59.61
2021-05-02,57.45
2021-05-03,54.68
2021-05-04,61.8
2021-05-05,65.11
2021-05-06,59.14
2021-05-07,51.32
2021-05-08,51.47
2021-05-09,53.04
2021-05-10,56.55
2021-05-11,59.62
2021-05-12,61.65
2021-05-13,63.34
2021-05-14,64.5
2021-05-15,67.98
2021-05-16,64.12
2021-05-17,63.7
2021-05-18,59.55
2021-05-19,51.34
2021-05-20,47.27
2021-05-21,52.37
2021-05-22,57.22
2021-05-23,57.36
2021-05-24,58.85
2021-05-25,56.54
2021-05-26,58.34
2021-05-27,55.33
2021-05-28,60.44
2021-05-29,64.11
2021-05-30,66.34
2021-05-31,71.4
2021-06-01,75.94
2021-06-02,78.43
2021-06-03,76.68
2021-06-04,71.08
2021-06-05,62.65
2021-06-06,56.16
2021-06-07,55.73
2021-06-08,58.56
2021-06-09,55.42
2021-06-10,57.16
2021-06-11,53.88
2021-06-12,67.63
2021-06-13,69.33
2021-06-14,62.48
2021-06-15,63.32
2021-06-16,64.86
2021-06-17,68.5
2021-06-18,70.54
2021-06-19,72.46
2021-06-20,76.73
2021-06-21,81.07
2021-06-22,79.56
2021-06-23,73.26
2021-06-24,78.3
2021-06-25,77.24
2021-06-26,80.34
2021-06-27,86.98
2021-06-28,91.03
2021-06-29,79.95
2021-06-30,77.67
2021-07-01,77.51
2021-07-02,78.27
2021-07-03,79.96
2021-07-04,77.94
2021-07-05,77.02
2021-07-06,79.0
2021-07-07,73.62
2021-07-08,72.86
2021-07-09,76.49
2021-07-10,78.41
2021-07-11,76.16
2021-07-12,77.87
2021-07-13,75.67
2021-07-14,75.83
2021-07-15,74.92
2021-07-16,72.1
2021-07-17,72.96
2021-07-18,76.38
2021-07-19,75.89
2021-07-20,74.59
2021-07-21,69.93
2021-07-22,67.89
2021-07-23,72.02
2021-07-24,74.73
2021-07-25,76.81
2021-07-26,78.54
2021-07-27,72.81
2021-07-28,77.33
2021-07-29,81.04
2021-07-30,80.31
2021-07-31,85.06
2021-08-01,82.78
2021-08-02,79.56
2021-08-03,76.9
2021-08-04,76.6
2021-08-05,71.73
2021-08-06,70.0
2021-08-07,75.58
2021-08-08,73.98
2021-08-09,71.48
2021-08-10,76.31
2021-08-11,80.38
2021-08-12,82.96
2021-08-13,84.86
2021-08-14,80.04
2021-08-15,81.74
2021-08-16,79.18
2021-08-17,65.68
2021-08-18,64.47
2021-08-19,68.84
2021-08-20,68.6
2021-08-21,65.94
2021-08-22,65.64
2021-08-23,65.18
2021-08-24,64.74
2021-08-25,66.6
2021-08-26,66.22
2021-08-27,68.66
2021-08-28,71.96
2021-08-29,71.76
2021-08-30,68.2
2021-08-31,62.78
2021-09-01,62.36
2021-09-02,63.6
2021-09-03,66.59
2021-09-04,66.39
2021-09-05,67.9
2021-09-06,71.28
2021-09-07,71.96
2021-09-08,71.46
2021-09-09,72.83
2021-09-10,70.51
2021-09-11,66.76
2021-09-12,67.1
2021-09-13,65.72
2021-09-14,67.34
2021-09-15,65.42
2021-09-16,62.43
2021-09-17,65.54
2021-09-18,61.62
2021-09-19,58.42
2021-09-20,60.36
2021-09-21,67.16
2021-09-22,65.4
2021-09-23,65.11
2021-09-24,69.22
2021-09-25,68.1
2021-09-26,64.54
2021-09-27,55.03
2021-09-28,53.6
2021-09-29,53.74
2021-09-30,59.52
2021-10-01,63.47
2021-10-02,61.3
2021-10-03,62.84
2021-10-04,63.96
2021-10-05,57.74
2021-10-06,51.86
2021-10-07,51.94
2021-10-08,50.18
2021-10-09,51.36
2021-10-10,48.7
2021-10-11,44.79
2021-10-12,40.76
2021-10-13,50.58
2021-10-14,48.94
2021-10-15,51.3
2021-10-16,54.24
2021-10-17,51.14
2021-10-18,48.1
2021-10-19,47.82
2021-10-20,49.92
2021-10-21,58.34
2021-10-22,53.58
2021-10-23,52.6
2021-10-24,51.02
2021-10-25,46.84
2021-10-26,50.08
2021-10-27,56.04
2021-10-28,59.67
2021-10-29,56.48
2021-10-30,56.86
2021-10-31,54.84
2021-11-01,54.39
2021-11-02,54.73
2021-11-03,56.08
2021-11-04,51.18
2021-11-05,44.44
2021-11-06,45.87
2021-11-07,41.04
2021-11-08,40.6
2021-11-09,49.57
2021-11-10,45.66
2021-11-11,54.63
2021-11-12,48.7
2021-11-13,51.05
2021-11-14,49.14
2021-11-15,49.33
2021-11-16,41.24
2021-11-17,39.58
2021-11-18,45.38
2021-11-19,43.05
2021-11-20,38.0
2021-11-21,38.71
2021-11-22,38.61
2021-11-23,42.54
2021-11-24,38.6
2021-11-25,39.92
2021-11-26,40.67
2021-11-27,50.05
2021-11-28,46.33
2021-11-29,45.46
2021-11-30,43.47
2021-12-01,41.53
2021-12-02,40.75
2021-12-03,40.58
2021-12-04,38.74
2021-12-05,37.08
2021-12-06,39.2
2021-12-07,42.12
2021-12-08,44.42
2021-12-09,35.98
2021-12-10,37.44
2021-12-11,38.85
